x_cm,y_cm,heading_deg
9.951810239122909252e+01,7.018440815764772367e+01,8.155187205172779841e+02
9.949639383311766494e+01,7.040830628734747165e+01,8.155571471822801186e+02
9.947435435855366848e+01,7.063461706120071426e+01,8.155673731371351778e+02
9.945213769930940373e+01,7.086214295695458532e+01,8.155865067937513686e+02
9.942381249312381897e+01,7.115112533172475651e+01,8.156096585323813315e+02
9.939505166398065228e+01,7.144040280636703244e+01,8.157460572800347336e+02
9.936555371374221579e+01,7.173128139083715382e+01,8.158350625837173311e+02
9.933407639548624957e+01,7.203080181520493852e+01,8.161635952584645111e+02
9.930109523531402260e+01,7.232541748862789177e+01,8.166113278400691797e+02
9.926682483893777942e+01,7.261270169551588083e+01,8.169941107727286180e+02
9.923079367294748465e+01,7.289981080539804736e+01,8.173119290946515321e+02
9.919320805437995148e+01,7.318643514894603186e+01,8.176294365954000796e+02
9.916147792716483877e+01,7.341451797875673435e+01,8.182104975293090092e+02
9.912778079768087025e+01,7.363811602091634256e+01,8.189299278801615856e+02
9.909143905432102883e+01,7.385896652448145971e+01,8.197590397789974759e+02
9.905214505257995938e+01,7.407934505804490755e+01,8.204604164793612426e+02
9.900969371036730138e+01,7.430074972302446668e+01,8.212475047775067196e+02
9.896454571581095649e+01,7.451936578004060152e+01,8.220895536979664939e+02
9.891538043857686091e+01,7.474109010599813985e+01,8.229154598260666944e+02
9.886336535350523036e+01,7.496097826838322931e+01,8.237021723528529265e+02
9.882718204974548826e+01,7.510597238848838231e+01,8.243217922398175688e+02
9.878933795335389334e+01,7.525185959527156854e+01,8.247629321549356973e+02
9.875068017368420215e+01,7.539647850313571098e+01,8.251684951336891345e+02
9.871101414157882914e+01,7.554096959033319081e+01,8.255331142556239001e+02
9.867010190769181577e+01,7.568617619452884071e+01,8.259374500074571870e+02
9.862536077100529042e+01,7.584115225074610578e+01,8.262691000176590705e+02
9.858211749492160436e+01,7.598734678568965251e+01,8.266865648742926851e+02
9.853906181260239805e+01,7.612956258361293749e+01,8.270007003854686900e+02
9.847229352647616452e+01,7.634486425836672652e+01,8.274581977831405766e+02
9.840026408700747140e+01,7.657070424532747666e+01,8.279209430677551609e+02
9.832944406825727413e+01,7.678571677415793317e+01,8.285403669335275936e+02
9.825671364160540122e+01,7.699873212016964885e+01,8.291628090168612744e+02
9.818138823464845188e+01,7.721141990994819082e+01,8.298413610014504229e+02
9.810451871498052867e+01,7.742058617544084598e+01,8.305158417964601085e+02
9.802515394336931820e+01,7.762876956530789130e+01,8.312203808043693698e+02
9.794071299711274037e+01,7.784241538727853538e+01,8.319112484644477945e+02
9.786865729136697212e+01,7.801783950856929550e+01,8.327497046626917836e+02
9.779441980143111834e+01,7.819172103681410135e+01,8.334897287678896873e+02
9.771851878950363357e+01,7.836299639956169472e+01,8.343115117881494598e+02
9.763953676635527756e+01,7.853465687479874191e+01,8.351033783054160722e+02
9.755617390133504330e+01,7.870948977041165051e+01,8.358815906775359963e+02
9.747257865656041531e+01,7.887894514685271474e+01,8.366342377126812835e+02
9.738763911424497621e+01,7.904601445013550176e+01,8.372641518967651564e+02
9.730055224110013512e+01,7.921238004394739107e+01,8.379969812548279151e+02
9.721657847835179211e+01,7.936731779384783181e+01,8.389169763406556513e+02
9.714321585138222304e+01,7.949816588766846337e+01,8.396391243781214371e+02
9.706811686524228833e+01,7.962838501379548006e+01,8.403060405762009850e+02
9.699022188897751562e+01,7.975977612850044807e+01,8.410169646305035940e+02
9.691198516939961394e+01,7.988816488389477399e+01,8.416970898095398752e+02
9.683058911878865160e+01,8.001828103864103525e+01,8.423601833579574532e+02
9.674789975281254328e+01,8.014715517485912244e+01,8.430106214276729588e+02
9.666486574633010775e+01,8.027324916536419153e+01,8.437198922990070287e+02
9.655877512060220624e+01,8.043078350568717383e+01,8.441962606242428819e+02
9.645276096013812150e+01,8.058553718570978219e+01,8.446300023660622855e+02
9.634299591689588738e+01,8.074337598726447141e+01,8.450014287449590711e+02
9.623153381809608220e+01,8.090145227977581044e+01,8.453751116190222774e+02
9.612026101139693424e+01,8.105724512338630916e+01,8.456964469273447094e+02
9.600833613185561433e+01,8.121196553065546198e+01,8.460675740294610705e+02
9.589595960756636828e+01,8.136529474934293660e+01,8.464085524979292359e+02
9.578200869378329685e+01,8.151875555662815032e+01,8.467822355582493401e+02
9.564183871468156894e+01,8.170435569401517739e+01,8.473398391914361127e+02
9.550174654041893518e+01,8.188551426065130556e+01,8.480906157023441665e+02
9.535898658146854245e+01,8.206537217796193318e+01,8.487900773155223533e+02
9.521277140488514590e+01,8.224470944055696009e+01,8.495912227656101550e+02
9.506603058595308653e+01,8.241964461073938253e+01,8.503906242790168335e+02
9.491650548297378975e+01,8.259303202917570275e+01,8.511567496051376338e+02
9.476653954225032805e+01,8.276216032827451841e+01,8.519700125527976979e+02
9.461406547560963531e+01,8.292928195861848906e+01,8.527817521994256822e+02
9.450691574999899558e+01,8.304399797449204357e+01,8.533118443082702242e+02
9.440332375583571434e+01,8.315327600953372666e+01,8.536279907959759612e+02
9.429590645017431427e+01,8.326519344791786637e+01,8.540212421787100538e+02
9.419127764466951191e+01,8.337262460522291008e+01,8.544645296458970734e+02
9.408629792210028597e+01,8.347888048334682765e+01,8.548431870694678310e+02
9.397994045987903178e+01,8.358510877644434345e+01,8.552264398414396283e+02
9.386955797816364111e+01,8.369382279795576096e+01,8.556461791071135394e+02
9.376195815645742471e+01,8.379829877417516570e+01,8.560416157389324781e+02
9.359685386776622806e+01,8.395559844664481375e+01,8.567318256966786976e+02
9.343296870049725555e+01,8.410781733138229299e+01,8.574954248504911902e+02
9.326678392993458999e+01,8.425798546961898694e+01,8.583012820090407331e+02
9.309783739974851358e+01,8.440637269532672349e+01,8.591124730857241047e+02
9.292250099095049620e+01,8.455603937819843452e+01,8.599195639668279227e+02
9.274878636505845009e+01,8.470015133294906207e+01,8.607228988148730195e+02
9.257325204828211440e+01,8.484151956067141498e+01,8.615839794164091927e+02
9.239626619730290713e+01,8.497990918141034911e+01,8.623705552576363971e+02
9.227563942436287903e+01,8.507194704277291919e+01,8.629424015940292065e+02
9.215361533414660755e+01,8.516330695970238196e+01,8.634129135990501709e+02
9.203229498716440560e+01,8.525266782269470411e+01,8.638386340361066686e+02
9.191142106257493083e+01,8.534028646277403141e+01,8.642864359792037021e+02
9.178971801040998457e+01,8.542716300583566635e+01,8.646720129181219363e+02
9.166514153864413572e+01,8.551484099760315871e+01,8.650515624045165168e+02
9.154241387337602021e+01,8.560011899354957166e+01,8.653610009523405324e+02
9.141817404951123649e+01,8.568524004874745970e+01,8.658061814959581852e+02
9.123092444588257877e+01,8.581089850074388892e+01,8.664647019845732530e+02
9.104324815660781667e+01,8.593341838425860146e+01,8.672602375178242937e+02
9.085139377434776975e+01,8.605461980218360907e+01,8.681755678587027205e+02
9.066010869793178983e+01,8.617132440505247359e+01,8.690490100701196070e+02
9.046536447375306977e+01,8.628601549163614948e+01,8.699606133232236971e+02
9.026893266867703858e+01,8.639766434133959194e+01,8.708129043282760904e+02
9.007151775292791740e+01,8.650610317316393605e+01,8.716276379070086477e+02
8.987092294386764024e+01,8.661241710924895187e+01,8.725257681129361345e+02
8.973790478243374480e+01,8.668045567089338022e+01,8.732948994700784624e+02
8.960250384638395360e+01,8.674748720235071175e+01,8.740287963061030041e+02
8.946579608929505412e+01,8.681300832342361673e+01,8.747563848070861923e+02
8.932995505627943089e+01,8.687603704844477193e+01,8.754620660644116015e+02
8.919160464402000343e+01,8.693802423837395565e+01,8.762688943172456675e+02
8.905438602439377860e+01,8.699714119631723008e+01,8.771161130973239324e+02
8.891358078586517877e+01,8.705538657597278984e+01,8.779381215748383056e+02
8.877394987787776870e+01,8.711082398642314217e+01,8.787529299841554575e+02
8.859548189977232369e+01,8.717933400879157091e+01,8.792456238620378599e+02
8.841921983289851994e+01,8.724534944212788901e+01,8.796895101793630829e+02
8.823700347268271571e+01,8.731208602121817819e+01,8.800800669115586743e+02
8.805753106210933367e+01,8.737652325264740227e+01,8.804199037884070549e+02
8.787677987902736731e+01,8.744011501663534602e+01,8.808143788961161817e+02
8.769897009618233596e+01,8.750141747176400031e+01,8.811408964115693152e+02
8.752040671440438757e+01,8.756177428502876126e+01,8.815072204407080108e+02
8.734107215486481834e+01,8.762113819253681868e+01,8.818612919461115780e+02
8.712154080940617007e+01,8.769233823205352962e+01,8.822001054087278362e+02
8.690359596795742902e+01,8.776147425538628966e+01,8.825999675865134577e+02
8.668200088671206061e+01,8.783019066381241657e+01,8.829428125900045643e+02
8.646867289683115132e+01,8.789495206453216269e+01,8.832830552522876815e+02
8.625455580515533427e+01,8.795845130545021107e+01,8.836801119180813657e+02
8.603912603569098394e+01,8.802068469751657176e+01,8.840939719818959475e+02
8.580241747494889637e+01,8.808749338914029181e+01,8.843836195513461007e+02
8.558494671702023027e+01,8.814764675314228271e+01,8.846930258392861788e+02
8.536954016786428667e+01,8.820548091650775291e+01,8.852493305508587582e+02
8.515392771934824623e+01,8.826077518782683740e+01,8.859833781429372266e+02
8.493689371459636561e+01,8.831347085597707292e+01,8.867220609010587395e+02
8.471820260336075137e+01,8.836343314213920053e+01,8.875400138517603637e+02
8.449473798159992555e+01,8.841118105978812025e+01,8.883378248579111869e+02
8.427339171807923890e+01,8.845517304949554216e+01,8.891803624238089014e+02
8.405277008951799189e+01,8.849560795318974726e+01,8.900481505943361071e+02
8.383021032969965347e+01,8.853302610866700206e+01,8.908644992665180098e+02
8.365695801176134694e+01,8.856008337407588726e+01,8.913828402468398053e+02
8.350880358356081956e+01,8.858203884936310146e+01,8.917581727206537607e+02
8.335837557924895691e+01,8.860333268503704574e+01,8.921278797985218034e+02
8.320873271923683490e+01,8.862347024824050834e+01,8.925435269225595221e+02
8.247775513437183292e+01,8.850870274918887048e+01,8.934928052950567690e+02
8.184944263308742052e+01,8.844010022775627533e+01,8.942784700077196476e+02
8.134295631500982893e+01,8.839752002287262655e+01,8.949048280597526173e+02
8.119005715668555467e+01,8.841059096230969772e+01,8.953228060774595178e+02
8.058603676570993457e+01,8.835862308342568383e+01,8.959593367493238247e+02
7.972823423523360020e+01,8.827819913016287501e+01,8.967675285295764525e+02
7.903597444813176764e+01,8.824863988925093850e+01,8.974078717469367348e+02
7.845358417599149448e+01,8.825175394407875729e+01,8.979529802843073867e+02
7.775599857345019927e+01,8.827235672743306338e+01,8.983925255395691920e+02
7.752736287174832341e+01,8.827778875708987982e+01,8.988854688312040935e+02
7.730086637596494370e+01,8.828141191597855197e+01,8.992816197322833887e+02
7.665043460430221955e+01,8.828425766421062804e+01,8.997687485115615118e+02
7.608068990269163123e+01,8.830035561786938558e+01,8.997131231591048390e+02
7.557059876007451749e+01,8.832670910547375343e+01,8.997182156363760441e+02
7.510323750201958148e+01,8.835956695879596623e+01,8.997177689579248181e+02
7.467726083879311716e+01,8.839625055928112829e+01,8.997015874668596780e+02
7.445246811203428194e+01,8.839736736763254044e+01,8.997291069375161214e+02
7.422751991766693891e+01,8.839841961549329596e+01,8.997348681180367294e+02
7.372512460642560939e+01,8.843414334246790531e+01,8.996503259052035446e+02
7.325817471866533026e+01,8.847279607766488141e+01,8.996010318739346303e+02
7.276359000191690996e+01,8.851454007213172304e+01,8.995805497570009948e+02
7.229063275371635200e+01,8.855766180969472146e+01,8.995281002164731490e+02
7.185096848409287418e+01,8.860430664007026280e+01,8.996856082189129893e+02
7.155360138133519854e+01,8.860520637443572411e+01,8.999676767340259858e+02
7.108898652655418005e+01,8.863645128741389101e+01,9.002488048041856246e+02
7.064877293577963258e+01,8.867104801440611084e+01,9.004574906359960096e+02
7.023386218427035033e+01,8.870875611138539796e+01,9.006889646818325446e+02
6.983170833814789091e+01,8.874960486913821001e+01,9.009868676482253704e+02
6.951667914964450290e+01,8.879207445758351014e+01,9.011196999220397856e+02
6.928772706910145018e+01,8.878675028908406830e+01,9.015445904708765283e+02
6.894237334413861618e+01,8.880477982919120450e+01,9.019606714507622200e+02
6.861335379902081399e+01,8.882593334098652349e+01,9.022747185153828013e+02
6.829835116591911515e+01,8.884997958197402568e+01,9.025951223844051583e+02
6.799457376516259899e+01,8.887634427387908431e+01,9.029061133979754459e+02
6.770434967782085778e+01,8.890413960970128926e+01,9.031403753178317402e+02
6.748016549072882242e+01,8.889117998055579051e+01,9.034765640568728031e+02
6.725690992625462172e+01,8.887763094720902757e+01,9.034693005751789769e+02
6.694694196790703700e+01,8.889745894402979332e+01,9.033832333269200490e+02
6.664618977750980378e+01,8.891626584019026325e+01,9.032844399983131325e+02
6.635384028643855459e+01,8.893512249490082411e+01,9.033007233283751702e+02
6.606908036006608143e+01,8.895334680279954398e+01,9.032718316928417153e+02
6.579455666448201612e+01,8.897124635746082788e+01,9.032495042374276863e+02
6.556568204673781963e+01,8.895823569034433831e+01,9.032575946704876060e+02
6.534226645922588261e+01,8.894555916180871691e+01,9.032373295839159937e+02
6.505343437708553722e+01,8.892915288060851253e+01,9.032647296033572957e+02
6.469075778075193739e+01,8.893710359346067662e+01,9.032366607384725512e+02
6.433459579793864691e+01,8.894526354495150144e+01,9.032057882383448941e+02
6.398283939481542149e+01,8.895343310420314253e+01,9.031573878219625158e+02
6.363675571651361196e+01,8.896144113045517088e+01,9.030463787801066928e+02
6.329603039939681253e+01,8.896948247034376323e+01,9.029473233006231112e+02
6.300610621996899852e+01,8.895446915772913599e+01,9.029813425974861048e+02
6.271177846878514828e+01,8.893913652858073249e+01,9.029827675024037035e+02
6.242129786110533729e+01,8.892379774842505924e+01,9.030626060037270690e+02
6.205653865953592430e+01,8.893038887475577781e+01,9.030522233834863073e+02
6.169769064998052244e+01,8.893793014705126154e+01,9.031441077146308771e+02
6.134531538145565577e+01,8.894721080556395520e+01,9.034516459917463180e+02
6.099815252881066385e+01,8.895767543366413577e+01,9.037869497256848490e+02
6.066107380734255372e+01,8.896908972892374834e+01,9.040359786764200862e+02
6.036705057262745555e+01,8.894751463458386809e+01,9.043575777180274144e+02
6.007376048176380579e+01,8.892431087831525360e+01,9.046895321218325989e+02
5.978381658053141479e+01,8.893571260004709700e+01,9.045650933842048289e+02
5.950006956596284624e+01,8.894683591620801622e+01,9.044603787435927416e+02
5.921872303690462047e+01,8.895731024295577072e+01,9.043443909433672161e+02
5.893958027358051766e+01,8.896803466100780611e+01,9.043974901754436360e+02
5.862981304348748779e+01,8.897600252713748148e+01,9.044103973938366607e+02
5.840469773391198061e+01,8.895871471392335650e+01,9.043724649815227394e+02
5.817982773075679859e+01,8.894147473533719506e+01,9.043957076851185093e+02
5.784930000688200380e+01,8.894712699186301563e+01,9.042816225786233417e+02
5.748188557078903926e+01,8.894982154211612624e+01,9.041948932924100291e+02
5.713312988442747553e+01,8.895344407974599221e+01,9.040652271462371345e+02
5.678817395651056898e+01,8.895688384495809942e+01,9.039102472506079948e+02
5.645092012613457655e+01,8.896050124199656750e+01,9.037614845263972256e+02
5.615527614188826533e+01,8.894099723324961815e+01,9.037873273608448699e+02
5.575739565879383974e+01,8.896976583052004628e+01,9.036862717191972934e+02
5.536497233051560585e+01,8.899685067322191401e+01,9.035551747309817756e+02
5.498017892745998836e+01,8.902245005444223125e+01,9.034073474716121837e+02
5.460823384303115091e+01,8.904816029919038556e+01,9.034126202370797500e+02
5.423926644752732074e+01,8.907183901369305090e+01,9.032558126506270355e+02
5.395065861448570388e+01,8.905508401399401919e+01,9.033892907644487877e+02
5.356920788692122670e+01,8.907304953678873005e+01,9.036624113715849944e+02
5.319684317015097719e+01,8.909183603482323122e+01,9.039065013086292311e+02
5.282815582627579687e+01,8.911171753790031858e+01,9.042401968727820076e+02
5.246962061376179065e+01,8.913270791429087581e+01,9.045580591805003223e+02
5.211288656414627241e+01,8.915367155897881446e+01,9.048088672137751018e+02
5.185998016883297623e+01,8.914343445426713686e+01,9.048138528271700807e+02
5.160734050176526466e+01,8.913341044159245996e+01,9.048167080856072744e+02
5.136103323837713930e+01,8.912399008743368256e+01,9.047306749724886004e+02
5.110905674806012655e+01,8.911439676406071442e+01,9.046814147113383342e+02
5.086364522281918710e+01,8.910557871805882257e+01,9.046500317237132549e+02
5.063747544137516599e+01,8.908714937229245834e+01,9.046668272632765593e+02
5.041065264128929613e+01,8.906855149088693224e+01,9.047079074264192968e+02
5.018380367055896585e+01,8.904994580397246295e+01,9.046696671326678825e+02
4.989596185163663478e+01,8.902632137770912379e+01,9.047143259355652845e+02
4.951523914312134167e+01,8.905528272692073699e+01,9.045888833439973951e+02
4.914161024477732553e+01,8.908298678108474178e+01,9.044942568337042985e+02
4.877082214174214414e+01,8.910881516040826966e+01,9.043554899853794495e+02
4.840420027105964351e+01,8.913340629507385415e+01,9.042585077679036658e+02
4.804737504334165266e+01,8.915742295357475200e+01,9.042014589400311024e+02
4.775580560107130168e+01,8.913602275796996821e+01,9.041941136933274947e+02
4.739288690392935877e+01,8.915102621290083107e+01,9.041021477886123421e+02
4.703722967187017900e+01,8.916622742693610348e+01,9.040352118218919486e+02
4.668656796490916605e+01,8.918139062273115769e+01,9.039671642738835544e+02
4.628237891624604572e+01,8.919259645776632794e+01,9.038881437603937457e+02
4.593827860000134677e+01,8.920746560845570627e+01,9.037768983612834290e+02
4.558335228458820154e+01,8.922894631622929751e+01,9.037042102844255851e+02
4.523274067722017833e+01,8.925025475358717131e+01,9.036486185499662724e+02
4.488673125095219518e+01,8.927127245935152189e+01,9.035651563668531026e+02
4.453162920783020695e+01,8.929123050022404584e+01,9.034726196561160805e+02
4.419080051380159802e+01,8.931161453137872286e+01,9.033875436659614024e+02
4.383625684346888107e+01,8.933602530733085700e+01,9.033434664047223350e+02
4.348407155818492953e+01,8.936005650606449535e+01,9.032755837919781925e+02
4.313736753422890757e+01,8.938372085625061914e+01,9.031419006571543378e+02
4.278736905353944309e+01,8.940721442412210251e+01,9.031469640074645895e+02
4.244316672340914209e+01,8.943073831399112805e+01,9.031651730080869811e+02
4.209212790041306107e+01,8.945796240247702258e+01,9.030834148843161984e+02
4.174225095854598067e+01,8.948490813698697366e+01,9.030276299564388864e+02
4.139590484084561695e+01,8.951178175379151014e+01,9.030102016923268593e+02
4.105051657481608629e+01,8.953814788755070708e+01,9.029297856071320894e+02
4.072894750582160128e+01,8.954492308474726769e+01,9.028498770841747501e+02
4.041246955670607832e+01,8.955234587943476754e+01,9.027893807399919979e+02
4.006289741981024122e+01,8.958344482534668884e+01,9.026783244019388803e+02
3.970426519246534269e+01,8.961375078756752544e+01,9.025758637220319542e+02
3.935985950715896564e+01,8.964398544117288736e+01,9.023848201406899534e+02
3.903688962172848420e+01,8.965312552766805254e+01,9.023296464564874668e+02
3.871834859031085330e+01,8.966289577734598026e+01,9.023997848763725642e+02
3.840501786981353405e+01,8.967354653467836556e+01,9.031006186485361695e+02
3.808699756792179159e+01,8.968308130034941428e+01,9.038792861148656357e+02
3.777006607850964315e+01,8.969153924620387386e+01,9.045641885318967752e+02
3.745456549249841771e+01,8.968389414016715477e+01,9.053126773405316499e+02
3.714351760360324306e+01,8.967562817475041470e+01,9.059925166192197139e+02
3.682970348255733484e+01,8.966622359984141610e+01,9.066613812858495294e+02
3.651460169715207371e+01,8.965580067525232266e+01,9.072908551326219140e+02
3.631568859909047120e+01,8.966254771718909922e+01,9.079240682527171202e+02
3.611917449582180950e+01,8.967173555917349859e+01,9.085664591204730414e+02
3.592370070029142681e+01,8.968310967694546321e+01,9.092268401619647875e+02
3.573267249309198235e+01,8.969686401349196103e+01,9.098533018482560237e+02
3.553761110546372493e+01,8.968264508345829711e+01,9.105953990171017267e+02
3.534518799445154968e+01,8.967160340165689547e+01,9.113422486251437249e+02
3.515387691788103552e+01,8.966294691625495261e+01,9.120264490495427481e+02
3.492825410712561762e+01,8.964903207937798868e+01,9.127314118286316216e+02
3.474313726992764373e+01,8.960655801865672743e+01,9.131136645485131567e+02
3.450946213360677461e+01,8.957391940947474041e+01,9.134564276646810868e+02
3.427887510076066491e+01,8.954277203583089317e+01,9.137629442755151103e+02
3.404974170227396968e+01,8.951273169159428278e+01,9.140695862085176486e+02
3.382210102053476675e+01,8.948360234578601080e+01,9.143435692836122826e+02
3.363476057833375421e+01,8.943513200370126981e+01,9.146683610779380160e+02
3.339853204336456116e+01,8.939259479166392452e+01,9.149514283728524333e+02
3.313058014926357231e+01,8.934244035673239637e+01,9.152442287082679968e+02
3.286512904627512910e+01,8.929424843192200001e+01,9.156759971117766099e+02
3.259641132541027275e+01,8.924555730484580351e+01,9.159872580060363134e+02
3.233881412632640462e+01,8.920065962851430186e+01,9.163019468388210953e+02
3.211653867247265737e+01,8.913462350742111084e+01,9.167905144154279924e+02
3.185298962462860217e+01,8.907837473127111139e+01,9.170763731742424625e+02
3.159202045137170600e+01,8.902357379763265044e+01,9.173514581350160597e+02
3.133317644206489661e+01,8.897065544970230633e+01,9.177710266851345295e+02
3.107729905091850142e+01,8.891894350988509643e+01,9.180462876162100656e+02
3.084066187836311101e+01,8.884597098156326922e+01,9.185349702970742101e+02
3.060996788061977369e+01,8.877469727079110839e+01,9.190033372151436879e+02
3.037931997062916878e+01,8.870335222765248773e+01,9.195756474228400066e+02
3.014647898045604535e+01,8.863098975875770691e+01,9.202020452656647649e+02
2.993322333610963781e+01,8.855107263433734488e+01,9.208847253483786517e+02
2.970281980657075493e+01,8.846329338341641346e+01,9.215963771405098441e+02
2.947800861461561084e+01,8.837744874322021360e+01,9.223225601947142422e+02
2.928740077344811610e+01,8.830544289327188778e+01,9.229703570473511718e+02
2.909686799342692609e+01,8.823305639929469635e+01,9.232899093592390045e+02
2.890664025021134265e+01,8.816110779385270746e+01,9.236848184689835080e+02
2.873094418467847078e+01,8.808339918240656630e+01,9.240338354933479650e+02
2.855950600721270760e+01,8.800611280694580785e+01,9.244990039301644629e+02
2.838844062344550778e+01,8.792732381365675565e+01,9.249605336574975354e+02
2.821255636009434298e+01,8.784466896217512044e+01,9.253807774400006565e+02
2.804217852052946114e+01,8.776313617292728964e+01,9.257652791090356459e+02
2.783751206683368196e+01,8.766341767857046818e+01,9.261876700853383682e+02
2.763552053654586516e+01,8.756257446096620356e+01,9.268731781153750262e+02
2.743561645101616975e+01,8.745929636954090824e+01,9.277720317657101532e+02
2.723812731513550389e+01,8.735332099571424180e+01,9.286651999717039416e+02
2.703435020677212108e+01,8.723969142801703924e+01,9.296243559306681163e+02
2.684088832194278496e+01,8.712772584595411729e+01,9.304956545029938297e+02
2.664485017876761219e+01,8.701030643983544621e+01,9.313443615440917256e+02
2.645227621147506625e+01,8.689090955746071643e+01,9.322539036672401380e+02
2.632661967955952065e+01,8.681024955539689358e+01,9.331396009993808320e+02
2.620175948174577485e+01,8.672744544678717205e+01,9.339630505846286042e+02
2.607660418458522500e+01,8.664167617597331628e+01,9.348828466336952943e+02
2.595339688996648775e+01,8.655438039792495886e+01,9.357544083626614793e+02
2.583294632576307492e+01,8.646626145122877460e+01,9.366223318908470219e+02
2.571346478601444829e+01,8.637614774895490655e+01,9.374253082648039026e+02
2.559491368960046387e+01,8.628403557161600190e+01,9.382678850066859013e+02
2.547705045628227438e+01,8.618965991142671612e+01,9.391021479201369857e+02
2.535765203308370985e+01,8.609128136936156750e+01,9.398716053939556332e+02
2.521124680719883315e+01,8.596809547929618134e+01,9.402831522547513714e+02
2.506668391812975472e+01,8.584487753161305079e+01,9.406019705509381765e+02
2.492452181213257134e+01,8.572207413530321674e+01,9.410406766474054621e+02
2.478227762967141601e+01,8.559743669592367610e+01,9.414104157559505666e+02
2.464190635039444999e+01,8.547288350766255860e+01,9.417556730376962832e+02
2.450044673968558229e+01,8.534573441978062647e+01,9.421450597178076123e+02
2.436066407794292132e+01,8.521840376320233190e+01,9.425168971404538070e+02
2.422029804828202515e+01,8.508881125713722327e+01,9.429124006177571573e+02
2.405484361160267426e+01,8.493344598784129573e+01,9.434851008688042384e+02
2.389319807026448572e+01,8.477846200767353935e+01,9.441043655976109221e+02
2.373333754403846996e+01,8.462165472910756137e+01,9.447907997372911950e+02
2.357418008617748129e+01,8.446173035730180345e+01,9.454846208199857074e+02
2.341780161832312501e+01,8.430046671598482533e+01,9.462775999217539038e+02
2.326190270881705757e+01,8.413565854231302410e+01,9.469049427109449653e+02
2.310829129322003794e+01,8.396950422704790640e+01,9.475876398563867724e+02
2.295678568129723729e+01,8.380160861659184945e+01,9.482874458655564922e+02
2.285760227780225762e+01,8.368880051445189849e+01,9.490672407276217655e+02
2.275994023790656229e+01,8.357479386163910817e+01,9.497637552516858932e+02
2.265978017738775918e+01,8.345480486831624489e+01,9.505297862901846884e+02
2.256449660054939699e+01,8.333760919095887232e+01,9.512459369609705391e+02
2.246960782885594199e+01,8.321789751265218626e+01,9.519502625323900702e+02
2.237701636024445051e+01,8.309812503741947864e+01,9.526372922198800097e+02
2.228737671033879408e+01,8.297905073916787444e+01,9.534175219573901359e+02
2.219823364359835693e+01,8.285737779942181191e+01,9.541261149508885637e+02
2.211087091105763136e+01,8.273482886102138423e+01,9.549052353534499389e+02
2.202445524649013464e+01,8.261017705675629941e+01,9.556309974507150855e+02
2.194125464501601286e+01,8.248688310840007887e+01,9.563448703609071799e+02
2.185927874879711297e+01,8.236197789729772012e+01,9.571009602275124735e+02
2.177920655640096470e+01,8.223628597979814003e+01,9.579005898512427848e+02
2.169920544607261093e+01,8.210687631489264504e+01,9.586506612766664830e+02
2.162177732944625319e+01,8.197791044888209910e+01,9.593900805828374132e+02
2.154517071378003124e+01,8.184663590152196377e+01,9.600776407992379973e+02
2.147045176277502065e+01,8.171550778098664125e+01,9.605719614937435153e+02
2.139761745363885836e+01,8.158548127959855378e+01,9.609173253503585101e+02
2.132497602033788908e+01,8.145401530796674194e+01,9.612370440867847492e+02
2.125206510095535606e+01,8.132006924651511781e+01,9.616413592117273765e+02
2.118021556422018392e+01,8.118586509399224838e+01,9.620316818841474742e+02
2.111070194281309398e+01,8.105396585696935574e+01,9.623880052133278014e+02
2.104177055259990681e+01,8.092127729411723180e+01,9.627084577381025383e+02
2.097289562288806763e+01,8.078685570896129775e+01,9.630321554827384034e+02
2.087045315647862509e+01,8.058279608739135824e+01,9.636525077074924184e+02
2.077189096703459725e+01,8.038058179754136745e+01,9.643769359196719506e+02
2.067572380322684822e+01,8.017670092040933127e+01,9.651181447300473337e+02
2.058258962989810570e+01,7.997223869189281231e+01,9.659025696555897866e+02
2.049206433955865592e+01,7.976556969833259814e+01,9.667886058185456477e+02
2.040545058639628451e+01,7.955946395450331465e+01,9.676232655323753988e+02
2.032196740599236406e+01,7.935235105898455288e+01,9.684699241778669148e+02
2.023986880998985427e+01,7.913935007425951085e+01,9.693729954792736407e+02
2.025374463431116823e+01,7.895824669946497920e+01,9.704123997439409095e+02
2.020298355881358532e+01,7.881311540577277697e+01,9.710320425056779641e+02
2.015535600612001588e+01,7.867178105370513208e+01,9.717218710278957587e+02
2.010925139287754959e+01,7.852961802215287435e+01,9.723415385870962382e+02
2.006435742385977505e+01,7.838598714118809596e+01,9.729436390555338221e+02
2.002067825789755418e+01,7.824075289203891259e+01,9.735790662992474154e+02
1.997875931617790357e+01,7.809552014237712569e+01,9.742211795079532521e+02
1.993896395205404914e+01,7.795159599280232499e+01,9.748663279799501424e+02
1.988735997853376603e+01,7.775788153819550530e+01,9.753002286888715844e+02
1.983728611417561538e+01,7.756354495699507368e+01,9.758020384825221072e+02
1.978876810485165549e+01,7.736927501827102560e+01,9.761529429611924797e+02
1.973922565358348535e+01,7.716620326495852566e+01,9.764263415459033695e+02
1.969275362363471871e+01,7.697178038160541291e+01,9.766878011475416770e+02
1.964610863494854698e+01,7.677213012516428137e+01,9.770115355780055779e+02
1.960111626740958002e+01,7.657465634506679919e+01,9.773181602533073828e+02
1.955788562066944181e+01,7.637997832168493062e+01,9.776416898908498752e+02
