x,y,phi
5.929434962594440606e+01,9.377793559259110623e+01,5.458076594882428481e+02
5.900155879415411420e+01,9.374466141062626434e+01,5.458329163550738485e+02
5.870427013028552921e+01,9.371000943320073873e+01,5.458784913830879759e+02
5.840394708109817401e+01,9.367444777085476915e+01,5.459426596602804693e+02
5.810292242751033598e+01,9.363871703398389457e+01,5.447701633640134560e+02
5.780405892025113701e+01,9.360363007831844584e+01,5.448334846572803372e+02
5.751019395080585639e+01,9.356983007197156610e+01,5.451578688947981846e+02
5.722363194057443536e+01,9.353764159102448161e+01,5.455039603544630609e+02
5.694586236144918701e+01,9.350708479727155975e+01,5.458928278534573337e+02
5.667747641617130938e+01,9.347801206923402617e+01,5.462815489763668211e+02
5.641818910778483342e+01,9.345026119987943503e+01,5.466026952614926131e+02
5.616690194722491469e+01,9.342373182165982826e+01,5.467591393558942627e+02
5.592185055812874594e+01,9.339835890296537002e+01,5.467242153151842103e+02
5.568083520634478134e+01,9.337402639545518923e+01,5.467361057716941559e+02
5.544148456410636783e+01,9.335048951004316109e+01,5.467968761386682672e+02
5.520144249660444302e+01,9.332736356072561534e+01,5.459778674993968934e+02
5.495844153626569550e+01,9.330419551546407320e+01,5.459780070242172769e+02
5.471034914884049272e+01,9.328058956329479656e+01,5.459800091721527906e+02
5.445531256099274486e+01,9.325632082641635634e+01,5.459641806793356409e+02
5.419204329461015135e+01,9.323139220023900009e+01,5.459700690483182370e+02
5.392012233078528993e+01,9.320599791146551638e+01,5.459256453096614905e+02
5.364015362592837732e+01,9.318042563245057863e+01,5.459593063265982664e+02
5.335361671225759039e+01,9.315494799919946445e+01,5.459781049441215828e+02
5.306241477402014795e+01,9.312975515853604236e+01,5.452068422453212406e+02
5.276829630665203297e+01,9.310494897413833826e+01,5.452563680553917038e+02
5.247243252871798802e+01,9.308057925881053052e+01,5.452281627160324433e+02
5.217537693600149140e+01,9.305668060202583547e+01,5.452007101813049985e+02
5.187739717052550503e+01,9.303327847487621227e+01,5.452472943593807031e+02
5.157892605686883769e+01,9.301036549951101051e+01,5.453609210807902627e+02
5.128078468437118431e+01,9.298787583196332207e+01,5.445129286021236794e+02
5.098400878614894793e+01,9.296568344191280175e+01,5.445402084756838121e+02
5.068942094791126607e+01,9.294363061497317346e+01,5.445158709601524833e+02
5.039722192794555156e+01,9.292157278207496063e+01,5.445123023610314021e+02
5.010688840182657344e+01,9.289942273049342703e+01,5.445041964739385776e+02
4.981735896102134120e+01,9.287717423421415219e+01,5.445290866689872473e+02
4.952733835509303617e+01,9.285491173716222590e+01,5.445571453146177419e+02
4.923549664183107666e+01,9.283279914603701855e+01,5.445678065527575882e+02
4.894048601497503626e+01,9.281103942736049817e+01,5.445298395467339105e+02
4.864092193817635490e+01,9.278979830915119464e+01,5.444652499961600824e+02
4.833553558968045394e+01,9.276911434992420880e+01,5.444552894930785669e+02
4.802362259122367050e+01,9.274884700017051387e+01,5.445343389126135207e+02
4.770563141165948906e+01,9.272872137967750916e+01,5.445314139220434981e+02
4.738351939456258322e+01,9.270847945052553030e+01,5.428888459835333151e+02
4.706053462860795378e+01,9.268806595065028375e+01,5.428143715218166108e+02
4.674040902814067522e+01,9.266772549848936080e+01,5.426127811217227190e+02
4.642629376759431636e+01,9.264793342016487543e+01,5.426019747255003267e+02
4.611992827191305366e+01,9.262919111179790832e+01,5.426202252712114387e+02
4.582138702841069033e+01,9.261181248632898644e+01,5.426938457482929152e+02
4.552939284351863591e+01,9.259582233230356962e+01,5.426294675551775981e+02
4.524191987693588146e+01,9.258099969437147081e+01,5.426204932690384339e+02
4.495677197794087476e+01,9.256700901266086134e+01,5.426227313120475628e+02
4.467196534885014358e+01,9.255353298591499822e+01,5.426327755722547863e+02
4.438594753709880791e+01,9.254035401550186180e+01,5.426943786277123536e+02
4.409774197153494413e+01,9.252737766421665810e+01,5.426735128718514716e+02
4.380708308355119129e+01,9.251461317903189752e+01,5.426722321532780597e+02
4.351445671207092403e+01,9.250213857402090412e+01,5.427630413422893980e+02
4.322093926326739677e+01,9.249006411361509095e+01,5.419966045711653351e+02
4.292782889638349531e+01,9.247850605731385087e+01,5.419662025464467661e+02
4.263613966267591593e+01,9.246758255622778222e+01,5.419715740596259366e+02
4.234621584785674742e+01,9.245743568835521842e+01,5.421240446187412090e+02
4.205761669671416314e+01,9.244824816776575460e+01,5.421084142494606795e+02
4.176934344061263715e+01,9.244023226938982418e+01,5.420519380849071922e+02
4.148031207361357531e+01,9.243355470645353478e+01,5.420482665298011398e+02
4.118986255688032827e+01,9.242823300471651748e+01,5.420901517963123979e+02
4.089806708258985424e+01,9.242404030934982018e+01,5.420414892816593238e+02
4.060567057217057396e+01,9.242049728158113453e+01,5.409557651593100900e+02
4.031369312065157118e+01,9.241697331054203346e+01,5.409892775681523744e+02
4.002288867698064223e+01,9.241285815811876603e+01,5.410701566769221245e+02
3.973339231737328703e+01,9.240770735998580676e+01,5.411944673642890393e+02
3.944480734532830013e+01,9.240128195950619272e+01,5.419787037458363557e+02
3.915676500242028624e+01,9.239347359696087381e+01,5.428693084748327919e+02
3.886974738686242858e+01,9.238418877229914017e+01,5.437160008339019441e+02
3.858574396225817082e+01,9.237329085582234711e+01,5.445211155787917505e+02
3.830834244600431049e+01,9.236064374693361856e+01,5.435563951321671539e+02
3.804207446915858526e+01,9.234620380223304892e+01,5.456040452182987792e+02
3.779121697372607258e+01,9.233005668772815966e+01,5.465754235474739744e+02
3.755856453965264308e+01,9.231234463815172830e+01,5.474248052563840474e+02
3.734470736473274144e+01,9.229313246042380570e+01,5.470393387331051827e+02
3.714807922466960122e+01,9.227232120328972087e+01,5.479318992692409438e+02
3.696561917722191026e+01,9.224967447494469752e+01,5.488172826236005903e+02
3.679369178018395559e+01,9.222492847043997699e+01,5.496567743388312692e+02
3.662884956877120857e+01,9.219790347698683775e+01,5.505298082501892623e+02
3.646824104181036574e+01,9.216854478083121194e+01,5.514944664463863546e+02
3.630964953748868140e+01,9.213688288856272379e+01,5.524496031383250738e+02
3.615129292358637514e+01,9.210294943766858466e+01,5.529106825667400926e+02
3.599156222530929483e+01,9.206669757730142578e+01,5.532498580668501518e+02
3.582885105510210622e+01,9.202796118769749967e+01,5.537078213778446525e+02
3.566155121825786267e+01,9.198647256411311446e+01,5.540712162018895697e+02
3.548821165654540266e+01,9.194191710611970336e+01,5.543960184809398015e+02
3.530778085095140284e+01,9.189402461555246759e+01,5.549770748207175757e+02
3.511982679283268993e+01,9.184265006212356752e+01,5.553675266078528239e+02
3.492463132482447463e+01,9.178782432803498637e+01,5.558309234874345748e+02
3.472313206346047565e+01,9.172975426943052923e+01,5.561564034195524755e+02
3.451670904278476115e+01,9.166877726493879663e+01,5.565862543345923541e+02
3.430689482038393834e+01,9.160528595175395594e+01,5.569702600015382359e+02
3.409509849203352871e+01,9.153965126105973127e+01,5.574143163757123602e+02
3.388241941768786347e+01,9.147216726714266599e+01,5.578421161651332341e+02
3.366958218057870056e+01,9.140302941620478805e+01,5.581493284090603311e+02
3.345697324009158535e+01,9.133234256291152064e+01,5.585519277296976952e+02
3.324473575413941262e+01,9.126014736441953801e+01,5.590297376426077562e+02
3.303287648509432728e+01,9.118645101407827269e+01,5.594269223453752602e+02
3.282135628207058176e+01,9.111125297805315881e+01,5.597959931129055349e+02
3.261015121446563114e+01,9.103456017983538118e+01,5.601261725063903896e+02
3.239928233599601981e+01,9.095639076240121312e+01,5.605689437101337944e+02
3.218882484080423723e+01,9.087676843867700427e+01,5.609461943401404369e+02
3.197889611395131482e+01,9.079571051358020384e+01,5.612469668438396866e+02
3.176963803423848276e+01,9.071321464796376688e+01,5.615914609677706721e+02
3.156120593264897423e+01,9.062925335696940010e+01,5.619273975334589295e+02
3.135378066061910829e+01,9.054378410085520557e+01,5.624729563015088161e+02
3.114760618021790251e+01,9.045677621543420344e+01,5.629139849027031914e+02
3.094303648399386475e+01,9.036824639492090228e+01,5.634865457183180979e+02
3.074056049593429307e+01,9.027828630529639042e+01,5.641096589704161488e+02
3.054078056749597181e+01,9.018706849102970580e+01,5.647918308335256370e+02
3.034434160948204706e+01,9.009482566288914995e+01,5.655405107861450915e+02
3.015183045964051445e+01,9.000180890715390092e+01,5.661843044666311471e+02
2.996367336016194827e+01,8.990823558483066336e+01,5.668365869912911421e+02
2.978005700076638007e+01,8.981423944035616103e+01,5.676722877069199740e+02
2.960089154022810831e+01,8.971983510758838065e+01,5.682901937716654857e+02
2.942583015565688953e+01,8.962490980431792309e+01,5.689143627816175695e+02
2.925434696885153230e+01,8.952924847289284571e+01,5.695359583957690575e+02
2.908585303845982395e+01,8.943258492914461044e+01,5.702067572360462009e+02
2.891980930325659926e+01,8.933465806172182511e+01,5.708326032183811094e+02
2.875579597668471976e+01,8.923525053394834572e+01,5.715444652739550975e+02
2.859352546045193577e+01,8.913420083868302868e+01,5.722642020968862653e+02
2.843281618557347201e+01,8.903139646152069986e+01,5.729539596724895318e+02
2.827355889209034245e+01,8.892676355509824759e+01,5.736194811334765973e+02
2.811569180513929922e+01,8.882026112293345932e+01,5.743408838850554048e+02
2.795918522409999341e+01,8.871187890503303208e+01,5.750757017634999784e+02
2.780402466615181467e+01,8.860163294580867444e+01,5.757536835245281281e+02
2.765018978275130834e+01,8.848955602852251445e+01,5.765335547187509064e+02
2.749762827727494141e+01,8.837568140065071987e+01,5.772601680409773053e+02
2.734623654007482330e+01,8.826002317911984107e+01,5.779270511461543265e+02
2.719583651983299433e+01,8.814254554778301554e+01,5.784383019825334031e+02
2.704614918134683421e+01,8.802312172974984605e+01,5.789635119361254283e+02
2.689677100649860364e+01,8.790149335973197253e+01,5.794475034720228450e+02
2.674717814078348255e+01,8.777725659637756905e+01,5.799427046630124778e+02
2.659678633340793752e+01,8.764990215873879720e+01,5.804536419683940949e+02
2.644507518217436370e+01,8.751891913538173640e+01,5.809281580708628780e+02
2.629174561322193071e+01,8.738393654433255620e+01,5.814041108512994924e+02
2.613685024028951176e+01,8.724485112586546620e+01,5.819061266772228009e+02
2.598084045401280662e+01,8.710189224168206579e+01,5.825100836759621643e+02
2.582451298411739060e+01,8.695560640474478475e+01,5.831461326550025888e+02
2.566888570466313269e+01,8.680678102088896253e+01,5.839421636888001785e+02
2.551505145592382817e+01,8.665634043061209013e+01,5.847202939018851566e+02
2.536404390200245018e+01,8.650523250496668481e+01,5.855161192572913933e+02
2.521672747472372578e+01,8.635431194851409487e+01,5.862326564324231413e+02
2.507371147350154672e+01,8.620422514560502236e+01,5.869236533956359381e+02
2.493530368500825745e+01,8.605532758251453629e+01,5.874454750310626423e+02
2.480159975093417302e+01,8.590758022959336415e+01,5.881352188503378784e+02
2.467256425000866571e+01,8.576066868985267888e+01,5.888818940074799002e+02
2.454840274015572277e+01,8.561387482522081882e+01,5.897282299128361274e+02
2.443004934914484139e+01,8.546573250351298157e+01,5.905643286071633611e+02
2.431985834564233073e+01,8.531316507348795142e+01,5.914308004611425531e+02
2.422242579950525254e+01,8.515008864150537704e+01,5.923670655606588298e+02
2.414523109546453838e+01,8.496601101652701971e+01,5.931923457336237107e+02
2.409843716353951848e+01,8.474582881024653602e+01,5.940892145539443163e+02
2.409305091950626121e+01,8.447228594701213922e+01,5.950126893047896601e+02
2.413717960340840563e+01,8.413167421693758286e+01,5.959471582190393519e+02
2.423142298871324130e+01,8.372122405578187454e+01,5.968484563022152543e+02
2.436576277419915115e+01,8.325445354604450188e+01,5.976403425306467625e+02
2.452035084098146456e+01,8.276055790829005332e+01,6.100283862796434278e+02
2.467072538498649692e+01,8.227672777968481910e+01,6.103244649940450017e+02
2.479524913390145002e+01,8.183658854922339287e+01,6.111344450875287748e+02
2.488107552269815770e+01,8.146048048665056740e+01,6.118562393730616122e+02
2.492594815637243499e+01,8.115199067233817232e+01,6.122816870030633254e+02
2.493578819655086676e+01,8.090114569928239519e+01,6.126751895705025390e+02
2.492022610175321162e+01,8.069114640041340181e+01,6.130213846161044557e+02
2.488861382160173008e+01,8.050474882027769752e+01,6.134312284356515192e+02
2.484790319432302397e+01,8.032804094695002561e+01,6.137716020871285991e+02
2.480235222589939426e+01,8.015155773466113942e+01,6.141243552147369655e+02
2.475425642018095118e+01,7.996983115447173418e+01,6.144738290456257346e+02
2.470487441053807487e+01,7.978049745913016011e+01,6.148647980005695217e+02
2.465513467532996472e+01,7.958344516555641235e+01,6.155370028361976438e+02
2.460598748266159674e+01,7.938013387632297224e+01,6.162845668187483170e+02
2.455860557686360224e+01,7.917284601696414370e+01,6.171998857614859162e+02
2.451433378450745693e+01,7.896413552782458112e+01,6.179275170833032007e+02
2.447471081155722672e+01,7.875616761664666399e+01,6.186501968439486063e+02
2.444137444468801945e+01,7.855025580333469293e+01,6.193754733482680876e+02
2.441581084487001974e+01,7.834672330989711497e+01,6.201180687902929094e+02
2.439893090684871169e+01,7.814518254975534717e+01,6.208818396159111899e+02
2.439059891385947410e+01,7.794514487103440104e+01,6.214775421572994674e+02
2.438937307954860145e+01,7.774662493303432598e+01,6.220018784830995173e+02
2.439269538652703417e+01,7.755032499065691809e+01,6.244106408245635293e+02
2.439754460326342667e+01,7.735722456792899493e+01,6.249640156668740474e+02
2.440127731165441105e+01,7.716782310330074779e+01,6.255835477819939570e+02
2.440225441462086309e+01,7.698155664218384686e+01,6.261373874225214422e+02
2.439999630543697151e+01,7.679677515067029958e+01,6.267435838364532401e+02
2.439489724661562065e+01,7.661127349834664813e+01,6.273362778232313985e+02
2.438775403816030618e+01,7.642297518011991997e+01,6.272651647530934724e+02
2.437936824170836303e+01,7.623035173456452185e+01,6.272104225674563622e+02
2.437034780380717791e+01,7.603237127861790157e+01,6.272640799502706841e+02
2.436108729290560504e+01,7.582808513274653706e+01,6.272938020692978398e+02
2.435183950522806384e+01,7.561616662005742739e+01,6.273314063414233033e+02
2.434280504286981284e+01,7.539473940719793177e+01,6.273989915323307969e+02
2.433418470818023494e+01,7.516169150038834346e+01,6.274794949227056122e+02
2.432620573871150782e+01,7.491540636423601995e+01,6.274627346787423221e+02
2.431913227933454635e+01,7.465562245688445842e+01,6.275185709305383170e+02
2.431326779613002387e+01,7.438404011915861247e+01,6.276418901316203574e+02
2.430900344719688277e+01,7.410430415251090608e+01,6.278704077985363483e+02
2.430687707752265680e+01,7.382134111124628362e+01,6.284214660635080918e+02
2.430758887768112331e+01,7.354029590303773034e+01,6.290218754875046443e+02
2.431189569167241871e+01,7.326548254778199976e+01,6.297408207668790965e+02
2.432035782982900685e+01,7.299971670194739204e+01,6.303823582990248724e+02
2.433302490897528969e+01,7.274418599510960348e+01,6.310153375064209058e+02
2.434923565253972555e+01,7.249875380128122515e+01,6.313043754417744822e+02
2.436770335922367181e+01,7.226241730217272163e+01,6.315898388551454445e+02
2.438689842842126865e+01,7.203366613747645886e+01,6.319007505857368869e+02
2.440556155325396404e+01,7.181063545117581270e+01,6.321895838262175857e+02
2.442309364577856101e+01,7.159114168523362309e+01,6.326351736107228589e+02
2.443964979994083819e+01,7.137277509161783939e+01,6.328827163984162780e+02
2.445593807590509527e+01,7.115315746595373980e+01,6.332050815767888707e+02
2.447285920063819020e+01,7.093034975364076899e+01,6.335721666722141663e+02
2.449115358602736592e+01,7.070325817402355995e+01,6.338759591190704441e+02
2.451116350813046196e+01,7.047188780014505483e+01,6.343007320438815668e+02
2.453277290318976611e+01,7.023727690065885554e+01,6.346333443569191104e+02
2.455551510547097038e+01,7.000110607687649633e+01,6.342159069246089302e+02
2.457879992580720696e+01,6.976510193530630488e+01,6.345465645490683073e+02
2.460216564127904704e+01,6.953044809416466876e+01,6.348592732278331141e+02
2.462545054819591428e+01,6.929742710529495753e+01,6.352067661978977640e+02
2.464882577472143765e+01,6.906540131651843240e+01,6.353804880962057950e+02
2.467267594892531335e+01,6.883310799430753946e+01,6.353488889345165944e+02
2.469740922169585673e+01,6.859908274150099317e+01,6.353408635661095332e+02
2.472327080575606573e+01,6.836203651157603645e+01,6.353487413592024495e+02
2.475024764249818787e+01,6.812105921155493604e+01,6.353845201432931162e+02
2.477809861226560528e+01,6.787560919741132182e+01,6.355279004633417799e+02
2.480648955349849771e+01,6.762539945108234463e+01,6.354969083605318474e+02
2.483515092287512260e+01,6.737031897532436631e+01,6.354577744165321747e+02
2.486396555912786255e+01,6.711048195545487260e+01,6.355561495237262761e+02
2.489294035283624851e+01,6.684639266058692897e+01,6.356530576724931052e+02
2.492209405981670756e+01,6.657913803211604886e+01,6.360812960526446886e+02
2.495133797058224090e+01,6.631052291047811309e+01,6.365712709004811813e+02
2.498043677321788536e+01,6.604306411983449721e+01,6.370352126272995292e+02
2.500907054905012217e+01,6.577979996708613442e+01,6.376938745273002951e+02
2.503696329752301608e+01,6.552385359963348321e+01,6.383377787834807577e+02
2.506400274994918931e+01,6.527778620100123419e+01,6.373031448410465600e+02
2.509029140498809340e+01,6.504290522296271604e+01,6.375483167412395460e+02
2.511611237419926113e+01,6.481879622446633959e+01,6.375747872828103482e+02
2.514185761743076952e+01,6.460325508113012916e+01,6.375658571963763279e+02
2.516796951591495812e+01,6.439264076221459732e+01,6.375780592496556665e+02
2.519492137986114955e+01,6.418249620484381524e+01,6.375187533861833344e+02
2.522323215999958634e+01,6.396823764709905902e+01,6.375120194706956909e+02
2.525347304067748055e+01,6.374580996762463769e+01,6.375984462340711616e+02
2.528623289761178228e+01,6.351226299961219013e+01,6.375812537642103734e+02
2.532202896653313218e+01,6.326620019440731113e+01,6.376201917208102259e+02
2.536117575038790761e+01,6.300802340274018576e+01,6.377289605443081655e+02
2.540365091826550170e+01,6.273990228660868240e+01,6.378777551658898801e+02
2.544901829846445551e+01,6.246543105332531098e+01,6.382000676004820434e+02
2.549646272379951739e+01,6.218900605782262403e+01,6.394672562956056936e+02
2.554494826621741765e+01,6.191502168057996158e+01,6.399022229472158187e+02
2.559345641968127794e+01,6.164705319053942389e+01,6.403446307908950530e+02
2.564120385267719016e+01,6.138720984637716072e+01,6.407737217456831331e+02
2.568776113525269977e+01,6.113587228811611851e+01,6.409416444973647913e+02
2.573302803336162015e+01,6.089187690787126428e+01,6.406750085515053570e+02
2.577709490740534193e+01,6.065305447965678098e+01,6.406200553742369266e+02
2.582005520453510172e+01,6.041690398936690087e+01,6.408047452642375674e+02
2.586183944767758192e+01,6.018109349062920899e+01,6.405635238852056546e+02
2.590212420860452269e+01,5.994361730488962792e+01,6.401130814466511083e+02
2.594035244119521622e+01,5.970264467226412108e+01,6.396663915138000220e+02
2.597587624892939573e+01,5.945636814683400928e+01,6.392143437195770730e+02
2.600820806931656648e+01,5.920314209609936995e+01,6.394522569734533590e+02
2.603730637036713702e+01,5.894204213509995327e+01,6.395907548291495459e+02
2.606377536102695913e+01,5.867354376158740337e+01,6.400383026511563003e+02
2.608884171438689137e+01,5.839981865618907619e+01,6.383343161251308402e+02
2.611407260346021530e+01,5.812426284457967540e+01,6.385236237470963943e+02
2.614093108079166328e+01,5.785038884573834395e+01,6.388749069285947826e+02
2.617037245059232120e+01,5.758068379938555381e+01,6.392850795073478594e+02
2.620266752248206288e+01,5.731602579386757412e+01,6.396725531337668826e+02
2.623749625602860291e+01,5.705590179308997278e+01,6.396011320906746960e+02
2.627422114002315823e+01,5.679907465768815200e+01,6.394815903412047646e+02
2.631219128057427525e+01,5.654411703292021940e+01,6.389410233121793681e+02
2.635096168765802815e+01,5.628946241240826964e+01,6.389877059930937548e+02
2.639037700474177939e+01,5.603312800431363883e+01,6.390671887891583083e+02
2.643052289178656622e+01,5.577259745591899076e+01,6.390967742858655356e+02
2.647158208504383126e+01,5.550525729391542029e+01,6.391227282185129752e+02
2.651365890811845105e+01,5.522931664281956898e+01,6.391694673938955020e+02
2.655665458280232016e+01,5.494469212913213596e+01,6.392119311400068682e+02
2.660024655709026575e+01,5.465322949279389064e+01,6.382633910756259183e+02
2.664398306699924746e+01,5.435807175883604003e+01,6.382890282476207631e+02
2.668742562974313870e+01,5.406248422255095676e+01,6.382897551810681307e+02
2.673025586823222710e+01,5.376876230057579420e+01,6.382832816679706411e+02
2.677230136837494001e+01,5.347771106980462719e+01,6.383235803249997389e+02
2.681349091262872975e+01,5.318878303308782307e+01,6.383707181700276578e+02
2.685379489896108396e+01,5.290063089805576624e+01,6.383295929781396580e+02
2.689320374100551092e+01,5.261173360552955813e+01,6.383769344629598663e+02
2.693175309459297040e+01,5.232090016526839094e+01,6.383526724735124844e+02
2.696956754516863697e+01,5.202751689541945268e+01,6.383474281142207474e+02
2.700687131136882968e+01,5.173158017279536836e+01,6.372386800762091070e+02
2.704394214564911891e+01,5.143356125135836976e+01,6.372506556202984029e+02
2.708102892932804195e+01,5.113420471131117750e+01,6.372515179609505367e+02
2.711828334861182555e+01,5.083432138232814168e+01,6.372011422513724028e+02
2.715575088401490689e+01,5.053461517929609670e+01,6.367849462581689295e+02
2.719341712807627331e+01,5.023559040246261986e+01,6.368704434121840450e+02
2.723126769904527578e+01,4.993755266620031108e+01,6.369295665239562823e+02
2.726930566591967420e+01,4.964077741764079832e+01,6.371592502738456005e+02
2.730751252396969875e+01,4.934577875948494352e+01,6.375779425197350747e+02
2.734578661311823566e+01,4.905353781591684026e+01,6.378042179236429092e+02
2.738391423787048495e+01,4.876551936655025088e+01,6.382999960647407534e+02
2.742160801091894839e+01,4.848339811676608235e+01,6.386685200038293715e+02
2.745859902257272722e+01,4.820857534315080528e+01,6.390931852983984527e+02
2.749473465578097731e+01,4.794167367396136825e+01,6.384337347330391594e+02
2.753003153318332608e+01,4.768221426456484835e+01,6.383823830342071233e+02
2.756466531355013672e+01,4.742863490921879333e+01,6.384020832709632032e+02
2.759891189624109131e+01,4.717862434439345520e+01,6.384008629784631239e+02
2.763307420397739378e+01,4.692963433563460285e+01,6.384321246180018079e+02
2.766741815791047188e+01,4.667934337503129427e+01,6.379181770541024434e+02
2.770212368449434948e+01,4.642595360141913119e+01,6.380144976475951353e+02
2.773724074407852314e+01,4.616829520784263252e+01,6.380864932079477967e+02
2.777264998888761482e+01,4.590586238350324066e+01,6.380323150440112840e+02
2.780803496284466902e+01,4.563885457037722659e+01,6.379749709620147087e+02
2.784288107013292901e+01,4.536820847842059123e+01,6.378576367415664663e+02
2.787651364686120559e+01,4.509555319240854487e+01,6.373961074745623137e+02
2.790818435010956122e+01,4.482300345580235756e+01,6.368278660409481517e+02
2.793720566634199898e+01,4.455279373670761345e+01,6.362233634534861721e+02
2.796311464563952853e+01,4.428683961367276112e+01,6.358192310389031263e+02
2.798582146488938704e+01,4.402637550671597921e+01,6.353270140677390145e+02
2.800567705251757999e+01,4.377175843650505982e+01,6.355229144802175369e+02
2.802341366896740738e+01,4.352245189143633297e+01,6.344386386394315878e+02
2.803996515088628527e+01,4.327711593908589549e+01,6.344339274462167850e+02
2.805624470265785320e+01,4.303376165954610855e+01,6.344551377069049067e+02
2.807296032395530361e+01,4.278998336548053061e+01,6.344314802505568878e+02
2.809053132402901909e+01,4.254331175713525681e+01,6.344778326850830581e+02
2.810909419955754629e+01,4.229165443488709286e+01,6.343681918485557389e+02
2.812854937702573466e+01,4.203369856877058197e+01,6.343919435391786692e+02
2.814860821463135920e+01,4.176912899588236883e+01,6.344816943702855951e+02
2.816883754908784709e+01,4.149862080002809250e+01,6.345674263700010442e+02
2.818873221117256378e+01,4.122368592950162736e+01,6.348243874202776169e+02
2.820784169903694760e+01,4.094648142265269541e+01,6.350658734322691998e+02
2.822592974175185532e+01,4.066962576226380577e+01,6.355294743206295607e+02
2.824309738715840012e+01,4.039592190832848217e+01,6.358652230287439124e+02
2.825978805482423439e+01,4.012791106543203057e+01,6.353571660863227635e+02
2.827664809781912325e+01,3.986729577090133603e+01,6.357474349139788501e+02
2.829431288050970394e+01,3.961443776037626208e+01,6.356270251556842368e+02
2.831322683470273915e+01,3.936814917154161719e+01,6.356162201434127610e+02
2.833358479558305376e+01,3.912589524950810471e+01,6.356913539957278090e+02
2.835539095225153261e+01,3.888434891779446900e+01,6.356889357999682488e+02
2.837856552112753761e+01,3.864012470141516786e+01,6.356633041705425740e+02
2.840302333809792756e+01,3.839050446042463705e+01,6.357080877697740107e+02
2.842869496662392947e+01,3.813398456845484219e+01,6.356486344802319763e+02
2.845551050643870994e+01,3.787050404249580282e+01,6.356992713929832917e+02
2.848338233864487989e+01,3.760130887919242326e+01,6.357878510919929340e+02
2.851220656822238197e+01,3.732854633597867888e+01,6.359324810746404637e+02
2.854188080021599561e+01,3.705477598860024102e+01,6.360754566463240280e+02
2.857232575639074668e+01,3.678257358410431976e+01,6.362837125115526078e+02
2.860350294886822553e+01,3.651426002105657176e+01,6.365928628088163350e+02
2.863543626883131310e+01,3.625171962758991384e+01,6.368350904695530517e+02
2.866822626584521672e+01,3.599622865345614287e+01,6.372118646136484585e+02
2.870204973456759490e+01,3.574835585414624006e+01,6.377334840616254041e+02
2.873712602595596266e+01,3.550803644170802897e+01,6.384186111851212218e+02
2.877364616859521362e+01,3.527487245443016661e+01,6.391552242193135953e+02
2.881168548445944566e+01,3.504856602563184254e+01,6.399712309101904566e+02
2.885113961537404847e+01,3.482927394720850600e+01,6.407564504025092447e+02
2.889171999660870327e+01,3.461768803367461089e+01,6.415300438614418681e+02
2.893302312380543384e+01,3.441477039102088753e+01,6.422806620516447538e+02
2.897465241919146806e+01,3.422127159109396644e+01,6.430526200760075426e+02
2.901635030236245782e+01,3.403724086803552495e+01,6.436646633682271386e+02
2.905809747418629385e+01,3.386173202896208068e+01,6.441301167422269600e+02
2.910015836595349725e+01,3.369277901723012292e+01,6.445184567177310555e+02
2.914307321944319185e+01,3.352759753023012479e+01,6.449248746010506466e+02
2.918760416740669328e+01,3.336293074799275615e+01,6.453486289475322337e+02
2.923464195529375331e+01,3.319547554982034399e+01,6.457299052282654657e+02
2.928507195654191619e+01,3.302237266761628831e+01,6.460905071385842575e+02
2.933961722694606067e+01,3.284169574060909724e+01,6.464742453161775302e+02
2.939869379101880043e+01,3.265282640711314599e+01,6.469720096813595092e+02
2.946232056562847035e+01,3.245658132177944566e+01,6.476772121978951873e+02
2.953010475301734061e+01,3.225504226122056650e+01,6.485299986516238278e+02
2.960129578642226278e+01,3.205115574460242556e+01,6.494161543951734075e+02
2.967488586455053934e+01,3.184823747911852365e+01,6.504126767211143942e+02
2.974974373850619713e+01,3.164948388883459174e+01,6.513999930302073835e+02
2.982478195693594714e+01,3.145752755942928047e+01,6.522421442409073506e+02
2.989914516455695193e+01,3.127405255153016839e+01,6.531664627311847653e+02
2.997237866814587548e+01,3.109953397522900076e+01,6.538762968780862366e+02
3.004452516061678224e+01,3.093317897381081139e+01,6.543536229230053323e+02
3.011611770545489719e+01,3.077310497104216225e+01,6.547829600141948276e+02
3.018807919092007808e+01,3.061669872442895013e+01,6.551008980367582808e+02
3.026156595985873210e+01,3.046104571416380935e+01,6.554864393883266303e+02
3.033778982161039295e+01,3.030334071200980972e+01,6.559814109307764056e+02
3.041783705068384691e+01,3.014124260498588015e+01,6.563378879107561943e+02
3.050249627402646979e+01,2.997316978097995488e+01,6.567491053211639382e+02
3.059213536227223784e+01,2.979848354447122460e+01,6.571969505647434744e+02
3.068667204331470089e+01,2.961749111093239151e+01,6.576041771962511575e+02
3.078566536533691433e+01,2.943123095106749787e+01,6.580946517124139064e+02
3.088849866362395602e+01,2.924110325900596052e+01,6.586073073934777540e+02
3.099458530904680842e+01,2.904847908021262981e+01,6.589506672467040289e+02
3.110351859427298393e+01,2.885443162052250443e+01,6.593994891380383478e+02
3.121511377732319659e+01,2.865967111277022283e+01,6.598591065616990363e+02
3.132934629726542042e+01,2.846465462736024676e+01,6.601435850024748788e+02
3.144621968225155939e+01,2.826979422918230611e+01,6.608058188144959786e+02
3.156561417739784758e+01,2.807566666405452693e+01,6.616160577869100052e+02
