x,y,phi
2.547365473492713761e+01,6.365214735386595635e+01,4.591351378487735779e+00
2.544320728548456145e+01,6.339645454557243909e+01,4.596386279244003781e+00
2.541582702971020424e+01,6.315573601322731179e+01,4.601877463030209725e+00
2.538996527498736455e+01,6.291463782802339466e+01,4.609184707289674776e+00
2.536569650715972202e+01,6.267203001223264636e+01,4.616190763861855118e+00
2.534963232633617380e+01,6.249475648323367949e+01,4.627844756027454487e+00
2.533569798597501688e+01,6.231558870661023519e+01,4.641700518983640222e+00
2.532454528917730840e+01,6.213842787232629661e+01,4.657338600543289964e+00
2.531621885519814796e+01,6.196019047976997030e+01,4.674076404571034793e+00
2.531064621554603988e+01,6.177607084664387571e+01,4.690187216942925730e+00
2.530801110687968603e+01,6.159737747017582166e+01,4.705099805407007452e+00
2.530806846524007980e+01,6.141987283588005653e+01,4.720324429851187276e+00
2.531083942588451308e+01,6.124219142232973923e+01,4.735641216591141678e+00
2.531390550130479156e+01,6.111719295558212650e+01,4.738184717373163934e+00
2.531704061439944553e+01,6.099238029896037716e+01,4.736819784056796934e+00
2.532015429380496130e+01,6.086359258823031837e+01,4.736302431484342712e+00
2.532324166259813580e+01,6.073650759108902264e+01,4.737053437051989668e+00
2.532637515366439374e+01,6.061136545609721793e+01,4.737792974920068012e+00
2.532952502294951458e+01,6.048653766799133535e+01,4.737441715690725808e+00
2.533265806368557804e+01,6.036137856539158975e+01,4.737390719804402295e+00
2.533577168477233243e+01,6.023569381906412445e+01,4.736923631880159746e+00
2.534176333111125601e+01,5.999369569063744478e+01,4.737362335523631174e+00
2.534789948444301189e+01,5.975162816159485857e+01,4.738102634471570873e+00
2.535420397966380790e+01,5.950910996959127175e+01,4.738655555672873554e+00
2.536063968116463130e+01,5.926687327655056237e+01,4.739245553777493569e+00
2.536731205534294986e+01,5.902207585680792334e+01,4.740032348661898709e+00
2.537413329613184487e+01,5.877978698532060520e+01,4.741037421202127788e+00
2.538109372761699944e+01,5.853715659266740090e+01,4.741099578158518568e+00
2.538813011801719810e+01,5.829305658188827266e+01,4.741314123253977719e+00
2.539528453297818444e+01,5.805048051834141631e+01,4.742433724961245822e+00
2.540281380501912878e+01,5.780429786644060641e+01,4.743493351770686317e+00
2.541059468981575264e+01,5.755971482445077214e+01,4.744888867287342826e+00
2.541937174536390742e+01,5.731556444402667694e+01,4.751756910595526406e+00
2.542986704977918677e+01,5.707088331437187634e+01,4.758756103234039081e+00
2.544186740859124285e+01,5.682703129051682112e+01,4.764365805981847224e+00
2.545553227722417589e+01,5.658008934597697959e+01,4.770972120112583426e+00
2.547040510474359110e+01,5.633775708261249804e+01,4.776399468296359530e+00
2.548246744919666185e+01,5.615928336884819316e+01,4.783345462288558281e+00
2.549630120764007302e+01,5.597381268449706226e+01,4.790331394903006412e+00
2.551077258132091430e+01,5.579554232347083342e+01,4.796444462478702597e+00
2.552647955921367995e+01,5.561673144009735381e+01,4.803566289260332134e+00
2.554332462742324594e+01,5.543871674032587293e+01,4.809904602980111576e+00
2.556165390890343403e+01,5.525715905790124083e+01,4.816102942702495504e+00
2.558082577298709381e+01,5.507987387141438518e+01,4.824120527447091966e+00
2.560135765971512711e+01,5.490206220538300386e+01,4.830578875598805055e+00
2.562240353703523965e+01,5.472441191095245472e+01,4.830035912130610676e+00
2.564311004757093926e+01,5.454574121828751032e+01,4.825496711166310071e+00
2.566354801324475687e+01,5.436360406288185487e+01,4.822770259638314627e+00
2.568365997447778071e+01,5.418468039889519616e+01,4.825878515045817885e+00
2.570336994661359142e+01,5.400601275754516450e+01,4.818643725081384055e+00
2.572186490638815215e+01,5.382748879019057853e+01,4.812596317331550466e+00
2.573912633006222350e+01,5.364888977455265717e+01,4.804881209139094445e+00
2.575525510696365572e+01,5.346764134045312744e+01,4.797403443944475931e+00
2.577009153026087418e+01,5.329058363481325244e+01,4.794572484816253422e+00
2.578503007304131245e+01,5.311104682559707157e+01,4.796235060273723150e+00
2.580090396972679301e+01,5.293094376106298427e+01,4.804364261026460525e+00
2.581771275171598390e+01,5.274987264923496610e+01,4.805542597459790954e+00
2.583501482664766158e+01,5.257069973223725157e+01,4.811771078788376954e+00
2.585393150665674611e+01,5.238794886990948640e+01,4.819293736375927395e+00
2.587400144989774731e+01,5.220772579192075824e+01,4.827293663032310000e+00
2.589518787640046682e+01,5.202881380635235331e+01,4.833222780902433513e+00
2.591697992649004334e+01,5.185066294399592124e+01,4.834992942872229804e+00
2.593906104867780371e+01,5.166958503531517977e+01,4.832472154518575813e+00
2.596013514145931822e+01,5.149116332083426784e+01,4.827444272357693578e+00
2.598113126663891137e+01,5.131291274031082139e+01,4.831833033972909419e+00
2.600176674059605375e+01,5.113516715347407171e+01,4.824101237014716048e+00
2.602098898713974151e+01,5.095834331864764266e+01,4.817243219395584752e+00
2.603914062870664736e+01,5.077677194366339819e+01,4.806812108134433714e+00
2.605556114104797416e+01,5.059582082568768158e+01,4.798961261092775210e+00
2.607089054519317628e+01,5.041623954031286559e+01,4.796127683685081244e+00
2.608622100465625948e+01,5.023665765371638514e+01,4.798972361690182709e+00
2.610233676908707068e+01,5.005739488790702296e+01,4.805124015116603253e+00
2.611925409680785393e+01,4.987424197472810050e+01,4.803865717110088696e+00
2.613668774218733404e+01,4.969201416618413703e+01,4.811670697706699862e+00
2.615526921086155454e+01,4.951263839607504735e+01,4.819550180116888072e+00
2.617519304006337322e+01,4.933390506995473856e+01,4.827255920502432573e+00
2.619637720220001853e+01,4.915594171665193812e+01,4.834480335193064526e+00
2.621872675086973103e+01,4.897559218277025650e+01,4.836887492670626010e+00
2.624091785625761730e+01,4.879648553154819268e+01,4.834431715685090225e+00
2.626247127252620572e+01,4.861871500411796632e+01,4.831654270312302657e+00
2.628491809070908047e+01,4.843364250303170593e+01,4.834517867213052433e+00
2.630768621406905439e+01,4.823994549450266334e+01,4.824276335741025434e+00
2.632747110249625777e+01,4.805746395261750337e+01,4.816500519858343488e+00
2.634530109754103577e+01,4.788047146387873454e+01,4.809077431285807336e+00
2.636189849628014770e+01,4.770296618682059631e+01,4.802165756372319017e+00
2.637757282571927320e+01,4.752534313673586297e+01,4.798646027596013219e+00
2.639330113737973349e+01,4.734598511345298277e+01,4.801068964912740711e+00
2.640984517355056482e+01,4.716756724819786939e+01,4.808632888981485110e+00
2.642674372424804830e+01,4.699021216577020255e+01,4.806133310990650109e+00
2.644388905500288800e+01,4.681282679291249593e+01,4.811357670302354173e+00
2.646272671643885488e+01,4.662894533867752500e+01,4.817597200346141584e+00
2.648198169387444523e+01,4.645085577031090196e+01,4.822583270720366855e+00
2.650229780828198045e+01,4.627121551447513781e+01,4.827424362974710448e+00
2.652326241980245314e+01,4.609333990908992718e+01,4.831993281464261436e+00
2.654515497113958844e+01,4.590918042730132953e+01,4.829430526769861842e+00
2.656607766624879474e+01,4.573162932790939550e+01,4.829946346164658344e+00
2.658751847116697320e+01,4.555013392707102327e+01,4.830009932413265261e+00
2.660836959482358210e+01,4.537312439439286038e+01,4.829280539987116150e+00
2.662945118046511084e+01,4.519393855234680046e+01,4.829724799954303371e+00
2.665025106016960876e+01,4.501690079749088369e+01,4.828957626730502994e+00
2.667168330066294857e+01,4.483370936079145253e+01,4.828748809491675509e+00
2.670018458499507474e+01,4.458929235343298103e+01,4.828199116341313157e+00
2.672861920491910936e+01,4.434565903474261717e+01,4.828949020346002818e+00
2.675694561900020929e+01,4.410467213320067970e+01,4.829841893215867543e+00
2.678637987624866312e+01,4.385516405871291568e+01,4.829788935069165845e+00
2.681472609096892867e+01,4.361445935858402123e+01,4.829436106349777269e+00
2.684324565102283700e+01,4.337126093486896394e+01,4.828812899958495386e+00
2.687136576220369832e+01,4.313057117416257569e+01,4.828573264577474156e+00
2.689948469198705538e+01,4.288970601980700792e+01,4.828635362818809007e+00
2.692759137324085827e+01,4.264927192206044282e+01,4.828885707912747627e+00
2.695668309837594379e+01,4.240137544943245018e+01,4.829532262754240080e+00
2.698795427256327528e+01,4.213737380460248971e+01,4.831048338250114149e+00
2.701715353986155321e+01,4.189366693763540894e+01,4.832218908610469654e+00
2.704609145627816957e+01,4.165400169420573206e+01,4.832881811569445851e+00
2.707532386094315413e+01,4.141324179893670276e+01,4.833547795861594665e+00
2.710572676285663363e+01,4.116509161880364331e+01,4.835051342336159408e+00
2.713521226337336500e+01,4.092546106748010715e+01,4.834587149532953987e+00
2.716477555515323417e+01,4.068446059493849276e+01,4.834309253535844952e+00
2.719411189887608415e+01,4.044419700436009180e+01,4.833467210273336256e+00
2.722375345639741440e+01,4.020048979869390138e+01,4.833377255568338526e+00
2.725347662396834636e+01,3.995581015424476590e+01,4.833171871956513321e+00
2.728305770776756134e+01,3.971234920062049412e+01,4.833425505843488068e+00
2.731223280450971558e+01,3.947243270949762461e+01,4.833374561642317602e+00
2.734142859923322888e+01,3.923178904185164839e+01,4.832870779132826478e+00
2.737079526262870388e+01,3.898897991502211369e+01,4.832628917047676609e+00
2.739989238606366229e+01,3.874737314946993649e+01,4.831858076783890787e+00
2.742901803903966496e+01,3.850449352133077952e+01,4.831616173977634432e+00
2.745806812792136498e+01,3.826206009848295508e+01,4.831678699041477287e+00
2.748702663169950000e+01,3.802151595793206695e+01,4.832721044819106027e+00
2.751664113645751542e+01,3.777740762408489417e+01,4.833511084088304877e+00
2.754592446831340879e+01,3.753726295944537839e+01,4.833949518056724237e+00
2.757628654154867931e+01,3.729045705768962193e+01,4.835638498836484445e+00
2.760609772191494926e+01,3.704949466689163273e+01,4.835322826728471135e+00
2.763624879062976092e+01,3.680602820299622380e+01,4.835881961342392898e+00
2.766664455592595573e+01,3.656132557890472157e+01,4.836060225478233221e+00
2.769662128643265930e+01,3.632004704782727345e+01,4.835933302355522656e+00
2.772680420423549918e+01,3.607824436465824647e+01,4.837209192976331451e+00
2.775738502540601615e+01,3.583393734913391881e+01,4.836620870253557136e+00
2.778789039212106360e+01,3.559001608159049113e+01,4.836989858438141887e+00
2.781849842009740570e+01,3.534532199703250654e+01,4.836669243839098797e+00
2.784865535540873438e+01,3.510398103922047852e+01,4.836731525654853314e+00
2.787883649012952247e+01,3.486129349647982423e+01,4.835500171789869128e+00
2.790888576732800175e+01,3.461993156575911001e+01,4.837000791501734120e+00
2.794066000131481786e+01,3.436653834539104224e+01,4.837264897649053985e+00
2.797179915428542429e+01,3.412480787740096844e+01,4.843737337501337947e+00
2.800459621812495925e+01,3.388182347918219506e+01,4.849370951952237441e+00
2.803851913587278588e+01,3.364216067043270186e+01,4.856627582793750619e+00
2.807542137989123887e+01,3.339159061516742355e+01,4.860594480415952212e+00
2.811201619501004956e+01,3.315099583905067249e+01,4.866072525238323010e+00
2.814056781642678828e+01,3.296919659013907733e+01,4.870261127058688189e+00
2.816977769490221561e+01,3.279148593755520125e+01,4.880338722941274021e+00
2.820075890928786322e+01,3.261579446633171386e+01,4.893527916596339900e+00
2.823393610968882683e+01,3.244058924068568928e+01,4.905542124749036503e+00
2.826950792573229521e+01,3.226502437570913884e+01,4.919050428698356292e+00
2.830731379691386351e+01,3.209029274097412809e+01,4.931889167571064547e+00
2.834813923165451754e+01,3.191267722082982772e+01,4.944746059647453507e+00
2.839174548696892941e+01,3.173392533899458101e+01,4.958582069325899511e+00
2.843687501365897674e+01,3.155939051325806588e+01,4.972252780998407395e+00
2.846994208475524957e+01,3.143809670369979514e+01,4.984828854888134764e+00
2.850453379559878542e+01,3.131735683098500189e+01,4.997996931101993390e+00
2.854213905797948314e+01,3.119228968118114054e+01,5.010943144068225941e+00
2.857980186591829153e+01,3.107271849916420692e+01,5.024124291899121353e+00
2.861906777581418737e+01,3.095342293433629521e+01,5.036611943890487275e+00
2.865980509902084350e+01,3.083464891747245318e+01,5.048983764301792299e+00
2.870340345771206714e+01,3.071281459663103774e+01,5.063095323323434371e+00
2.874781016430622316e+01,3.059384625025607818e+01,5.076179857267031359e+00
2.879301371261460574e+01,3.047652684954625713e+01,5.084143969330697566e+00
2.884057576258452471e+01,3.035568578910147508e+01,5.090573762125892188e+00
2.888809479252333290e+01,3.023702611598577050e+01,5.096018315218610262e+00
2.893573891500251349e+01,3.011973080535195635e+01,5.100421106884734712e+00
2.898386555581032553e+01,3.000317111178432228e+01,5.107499026887817095e+00
2.903282217672112964e+01,2.988678732536823901e+01,5.113636531384228689e+00
2.908226213695192186e+01,2.977134106534547087e+01,5.120383290098791562e+00
2.913331860066722712e+01,2.965444158264052632e+01,5.127965021990120498e+00
2.921074440831073815e+01,2.948090856921091429e+01,5.136147211287878100e+00
2.928558392399818899e+01,2.931705731030251982e+01,5.145541385919233157e+00
2.936179198125211798e+01,2.915463509409929443e+01,5.156642930323882545e+00
2.943942009705470397e+01,2.899404810842020908e+01,5.168698008121855203e+00
2.951932015217808214e+01,2.883340146417954841e+01,5.179155096956144178e+00
2.960282585875381045e+01,2.867000691456005868e+01,5.190548184839656187e+00
2.968617495758084246e+01,2.851126630630488279e+01,5.201225305480430272e+00
2.977337273094646974e+01,2.834931338889425589e+01,5.211362214592675457e+00
2.985163208084358644e+01,2.820799200416625041e+01,5.224879724786761770e+00
2.993393416114430039e+01,2.806433117899556251e+01,5.240394874490847066e+00
3.001667820304061962e+01,2.792484712263392765e+01,5.255214350210156482e+00
3.010114388970029253e+01,2.778714377929734880e+01,5.269975759325605580e+00
3.018841130331421851e+01,2.764956297722710943e+01,5.285319319109498259e+00
3.027958521581754781e+01,2.751060777196766693e+01,5.300815997953947090e+00
3.037035755579897156e+01,2.737676023989971696e+01,5.315820230671433499e+00
3.046406105132546926e+01,2.724299990163106600e+01,5.331124559702625554e+00
3.053717050851286885e+01,2.714116832945974878e+01,5.338989930645980486e+00
3.061249602045506180e+01,2.703779022410479271e+01,5.345169108494647325e+00
3.068726355838762743e+01,2.693650862025494774e+01,5.351439960749850400e+00
3.076257494653257041e+01,2.683584479672862599e+01,5.357966911344162142e+00
3.083858498848232799e+01,2.673568071837569704e+01,5.365099958928512436e+00
3.091681160296272068e+01,2.663410696726015203e+01,5.372218693274563250e+00
3.099494007769969173e+01,2.653407454943786803e+01,5.378693921841168901e+00
3.107319750518972157e+01,2.643510314765595126e+01,5.384182099604466032e+00
3.118533275380539393e+01,2.629499550885041614e+01,5.390505371235993159e+00
3.130199315922389047e+01,2.615109808241217237e+01,5.396758479881056836e+00
3.141881690378331982e+01,2.600906279232570384e+01,5.404638468675149632e+00
3.153437967961181698e+01,2.587072041753821949e+01,5.411981010672594294e+00
3.164949282169357403e+01,2.573493715169772500e+01,5.419194362978029034e+00
3.177078505713417300e+01,2.559375097440409519e+01,5.425083834168393793e+00
3.188766675869569056e+01,2.545949345314162571e+01,5.432334629111658764e+00
3.200823356368689332e+01,2.532303680602196749e+01,5.439751747154977224e+00
3.212912452218812120e+01,2.518866866696657425e+01,5.450324413667480883e+00
3.225022966441824224e+01,2.505726982179068330e+01,5.463762002456342692e+00
3.237342642369062418e+01,2.492726193290938497e+01,5.478025851559681136e+00
3.249772947568082060e+01,2.479971572994283591e+01,5.491795159677939075e+00
3.262392276416274939e+01,2.467385792058133376e+01,5.506441119245939042e+00
3.275398003469847197e+01,2.454785831099826510e+01,5.520823950075627984e+00
3.288424935042541364e+01,2.442526544283138179e+01,5.535448149112736083e+00
3.301615691982630807e+01,2.430477178754597034e+01,5.550507183972954728e+00
3.312760554225988585e+01,2.420616026942856180e+01,5.567138424803694363e+00
3.322308555633562577e+01,2.412431774327104961e+01,5.581949287500230561e+00
3.331953194452839284e+01,2.404409105553373749e+01,5.596724329148413446e+00
3.342558890978121156e+01,2.395859320246550084e+01,5.612686519358633497e+00
3.352524009325502874e+01,2.388069499312356214e+01,5.626708394415479653e+00
3.362535931338214112e+01,2.380469714480488719e+01,5.641096395685872622e+00
3.372751984008200310e+01,2.372954503978061069e+01,5.656795914278116122e+00
3.383346123205499367e+01,2.365409976468768605e+01,5.671918077482035692e+00
3.393792945823001617e+01,2.358206630362080602e+01,5.687130214920110838e+00
3.404233300269073226e+01,2.351239267470797856e+01,5.702290350566540766e+00
3.414915139106571473e+01,2.344337628878202295e+01,5.716809359929406753e+00
3.427397057748662235e+01,2.336550279994049717e+01,5.733959286936523903e+00
3.438549401468299038e+01,2.329850992796187725e+01,5.750533438272900533e+00
3.449671372254969981e+01,2.323400258585862943e+01,5.764670779282195845e+00
3.460852309365284896e+01,2.317122316235668578e+01,5.778461773161267523e+00
3.474536024813837543e+01,2.309690737705169639e+01,5.792853631078250132e+00
3.488510530627169715e+01,2.302274452124049375e+01,5.797705445715093830e+00
3.502289119215564028e+01,2.295131115484230477e+01,5.812088056459757013e+00
3.516234606087311221e+01,2.288154125278786921e+01,5.826500156936124775e+00
3.530156977629337689e+01,2.281433794856166841e+01,5.840446119783595513e+00
3.544224330072807305e+01,2.274898864423554201e+01,5.856156070148832882e+00
3.558701854017263599e+01,2.268448874755453204e+01,5.871974555380412575e+00
3.573101282007342405e+01,2.262289403065745930e+01,5.885987167342887183e+00
3.587318345323602387e+01,2.256437569683764366e+01,5.899440191574429448e+00
3.601606712197856552e+01,2.250730546158045442e+01,5.906922210801280215e+00
3.616305022500648647e+01,2.244992159214982053e+01,5.915022294555706495e+00
3.630631965866810873e+01,2.239519376578654786e+01,5.921574709130646319e+00
3.645040591279499154e+01,2.234143963476741845e+01,5.930642376992720344e+00
3.659543336107405054e+01,2.228875827484488070e+01,5.938867099109629066e+00
3.674497734458886100e+01,2.223587989675455745e+01,5.947751288082239185e+00
3.689050611227797560e+01,2.218570203392168594e+01,5.954555305057399828e+00
3.706119631750290466e+01,2.212835460589260705e+01,5.963565224475272153e+00
3.723138443272033271e+01,2.207282596497771365e+01,5.972030613833243962e+00
3.740570468729796261e+01,2.201748742343769649e+01,5.979557788976249455e+00
3.757585978667960802e+01,2.196488033086135516e+01,5.987113720751985113e+00
3.774743543002706048e+01,2.191323056942010439e+01,5.994450239564284466e+00
3.792090327019887752e+01,2.186236267536639488e+01,6.001431456479307869e+00
3.809398559136916873e+01,2.181288259992193090e+01,6.008040900031967446e+00
3.826919045176740042e+01,2.176412504068256126e+01,6.015487212518820570e+00
3.844590680463537780e+01,2.171613892931707213e+01,6.020584294934555381e+00
3.861911127418765943e+01,2.167067060413825885e+01,6.032346412123325230e+00
3.879478849659260931e+01,2.162714886681555626e+01,6.048329018674552415e+00
3.897041999392041589e+01,2.158655100223359824e+01,6.063713964918552080e+00
3.916106814203174480e+01,2.154559606543163142e+01,6.079449422854590779e+00
3.934004472410690312e+01,2.151019883122064513e+01,6.096409230066073270e+00
3.951648010843440062e+01,2.147823182862523339e+01,6.111485217902025369e+00
3.969218611415367803e+01,2.144909610532022270e+01,6.126234135282460080e+00
3.981651548474578561e+01,2.143032232352020472e+01,6.140400144466425125e+00
3.994381215131468110e+01,2.141203840588514495e+01,6.140657146511070863e+00
4.006868666001268764e+01,2.139415175027747651e+01,6.141174790295696795e+00
4.019324197450687564e+01,2.137640056251954590e+01,6.142069402268894862e+00
4.031760482971227333e+01,2.135870634845512583e+01,6.141640490225715787e+00
4.044313188628648703e+01,2.134083281161119316e+01,6.141855746541282635e+00
4.057161467651201292e+01,2.132259509506730311e+01,6.142505324456967841e+00
4.069674464198671870e+01,2.130489815204732551e+01,6.142871883766098051e+00
4.093756473780906902e+01,2.127092453155723817e+01,6.143199096425585815e+00
4.117789995899805433e+01,2.123720587675222049e+01,6.144394267662129927e+00
4.142176724795404397e+01,2.120331003424867333e+01,6.145760049562539074e+00
4.166208658826769806e+01,2.116954557873068765e+01,6.141441333198992325e+00
4.194382086940133547e+01,2.113005204187435027e+01,6.146384150958216885e+00
4.218466378832060570e+01,2.109765642328117607e+01,6.152572854014959347e+00
4.242537804226567744e+01,2.106684792987784149e+01,6.159206237435469689e+00
4.266654018776610258e+01,2.103747341541413007e+01,6.164750501149750761e+00
4.284317059632957836e+01,2.101706390346939557e+01,6.171541957492816088e+00
4.301957170155661458e+01,2.099775212611814368e+01,6.176744125186004908e+00
4.320133137856120698e+01,2.097892009421280335e+01,6.183144214419702855e+00
4.337842516341429189e+01,2.096182230128654211e+01,6.190729933694716358e+00
4.355754709842166505e+01,2.094578640431848626e+01,6.197066675465364050e+00
4.373446938743362011e+01,2.093114988715362301e+01,6.204222841524958731e+00
4.391534857437538619e+01,2.091744341930554540e+01,6.210883016842277726e+00
4.409506668783237870e+01,2.090495181560060090e+01,6.216697520045137537e+00
4.427328944581821446e+01,2.089367480525173804e+01,6.223291967679103642e+00
4.445119981152540589e+01,2.088351305455030982e+01,6.228968131046047851e+00
4.463066248585027296e+01,2.087440480130427645e+01,6.235983680518986105e+00
4.481085192016396945e+01,2.086655306300499646e+01,6.243292211249103829e+00
4.498858678393016675e+01,2.086006683439640952e+01,6.250123088488600764e+00
4.516867158003103810e+01,2.085474463108079846e+01,6.257156978353371812e+00
4.535217391626970596e+01,2.085070354403324089e+01,6.265176769181864280e+00
4.553155497488737780e+01,2.084812839247183192e+01,6.272484295789824138e+00
4.571268518391357816e+01,2.084686177168256904e+01,6.279900797869792051e+00
4.589107006358261742e+01,2.084672210531662273e+01,6.284903917656860628e+00
4.607102793496146376e+01,2.084764303618302606e+01,6.291701568010532597e+00
4.625155023446092883e+01,2.084975812982430909e+01,6.298101019801363165e+00
4.643263545919816693e+01,2.085302344661272400e+01,6.304329554232268151e+00
4.661302741448682951e+01,2.085743270374961966e+01,6.310916625016854020e+00
4.679198005200433386e+01,2.086295812877907352e+01,6.317187308397902434e+00
4.697180213323294140e+01,2.086972098156744337e+01,6.324365029741403355e+00
4.715218031326397607e+01,2.087777970063137190e+01,6.331299796336374186e+00
4.733543532104056339e+01,2.088639229227193539e+01,6.328997406736785791e+00
4.751559529983853025e+01,2.089467101152990836e+01,6.329212689363385991e+00
4.769409078187620565e+01,2.090294874560629523e+01,6.329841588190965318e+00
4.787281971059159247e+01,2.091129242756451845e+01,6.329828176793844463e+00
4.805359862762745848e+01,2.091972589997565279e+01,6.329776345856934938e+00
4.823266228030252023e+01,2.092815172084003805e+01,6.330634686798830124e+00
4.841134479019207504e+01,2.093663187624873601e+01,6.330583454975700519e+00
4.859446250879315699e+01,2.094523119716068038e+01,6.329639441613984729e+00
4.883761253696351190e+01,2.095667148119397893e+01,6.330762445604794841e+00
4.908375871553972303e+01,2.096846999878448869e+01,6.331400791842263232e+00
4.932847240866686889e+01,2.098045885702060431e+01,6.332874277068173186e+00
4.957158667219670889e+01,2.099259804692486142e+01,6.333277537160185489e+00
4.981529396747011162e+01,2.100500003335484678e+01,6.334783076349810749e+00
5.006259420014593076e+01,2.101778414921754390e+01,6.334885024612751714e+00
5.030489690461897112e+01,2.103031150423568718e+01,6.334796124022928687e+00
5.054899766188382415e+01,2.104280757865924301e+01,6.333869753582890283e+00
5.079289255802659397e+01,2.105518749839229287e+01,6.333932289191477771e+00
5.103942868115080245e+01,2.106775975533881606e+01,6.334341247105979456e+00
5.128357530740822057e+01,2.108038428872631442e+01,6.335354977474169758e+00
5.154782531625244246e+01,2.109428982741656000e+01,6.336163973893827794e+00
5.179371517098758204e+01,2.110734144401773804e+01,6.336265348067350978e+00
5.203775436413029354e+01,2.112035212128594353e+01,6.336632181309803435e+00
5.227897448177385797e+01,2.113329163743554417e+01,6.336919597596305742e+00
5.252330371947241616e+01,2.114646881462364902e+01,6.337210722961374110e+00
5.276509688228793493e+01,2.115989933976567627e+01,6.340136877524567005e+00
5.304024688779333019e+01,2.117575611006082426e+01,6.341365487228676656e+00
5.328385947318689375e+01,2.119052887679490738e+01,6.346137611265711520e+00
5.352508628341605146e+01,2.120655792331734091e+01,6.352933987485958944e+00
5.376639434053110023e+01,2.122407661776497179e+01,6.358380095637969021e+00
5.400797193299737842e+01,2.124305820166370751e+01,6.364815206152938387e+00
5.424987933275634333e+01,2.126358826916820632e+01,6.370884583423639391e+00
5.450239226545698301e+01,2.128674289909030648e+01,6.378368214953711757e+00
5.468008254211520835e+01,2.130326297542554670e+01,6.373411799482699536e+00
5.485763360965886903e+01,2.131950742054345582e+01,6.375434152220474715e+00
5.503478569356177985e+01,2.133562941230209020e+01,6.372449463263309077e+00
5.521302041318443088e+01,2.135092500047210606e+01,6.365135881251146266e+00
5.538993043764453716e+01,2.136497983623468144e+01,6.359794173645052950e+00
5.556757459482649608e+01,2.137814678601991858e+01,6.354545472816999663e+00
5.574632839714303856e+01,2.139021213285647605e+01,6.346614712247216517e+00
5.592431370209026653e+01,2.140086224092550182e+01,6.339287393998786158e+00
5.610390184690221105e+01,2.141144378291879491e+01,6.344789454523144023e+00
5.628208281731922114e+01,2.142237242093121807e+01,6.344096652028397010e+00
5.646011456741788948e+01,2.143311088590620628e+01,6.342763373256218529e+00
5.663792308043378654e+01,2.144412580489313314e+01,6.347345536213561346e+00
5.682146322290284957e+01,2.145650822079360864e+01,6.353749623265948721e+00
5.700020898508189049e+01,2.146971304989755680e+01,6.360102928509540732e+00
5.717815832049263491e+01,2.148400083258968252e+01,6.366506530190759072e+00
5.735761338763630590e+01,2.149975791919881374e+01,6.375025240065624210e+00
5.753904350754500285e+01,2.151641686696022759e+01,6.374472258381540968e+00
5.771745007012501816e+01,2.153269272619796482e+01,6.373852762984085096e+00
5.789609075579777198e+01,2.154898759546063047e+01,6.374446179042703164e+00
5.807547390966438172e+01,2.156555078298565675e+01,6.376070562412911258e+00
5.825554883514984539e+01,2.158234496479152753e+01,6.376286449371048271e+00
5.843655411671998223e+01,2.159918472699255787e+01,6.375619389248486257e+00
5.861415693137013250e+01,2.161563348674924256e+01,6.375455166616228908e+00
5.879230279062522868e+01,2.163216416181337820e+01,6.375971365595401785e+00
5.903855452097674572e+01,2.165524430645979237e+01,6.377304866615458145e+00
5.928319324522195899e+01,2.167847302462860171e+01,6.378400331842836835e+00
5.952878765838740094e+01,2.170203121573220528e+01,6.379231412198764772e+00
5.977127856764290215e+01,2.172527578991856601e+01,6.378270232221586511e+00
6.001350385406482957e+01,2.174849612041066749e+01,6.379241379414234636e+00
6.025587974945629099e+01,2.177178313942349419e+01,6.378697452173601512e+00
6.049811948242757609e+01,2.179497043304670001e+01,6.378532547780167761e+00
6.074187958041466828e+01,2.181813603246487432e+01,6.377337781690507690e+00
6.098374132181331220e+01,2.184104761403321149e+01,6.377929295088066830e+00
6.122669786153742422e+01,2.186401273124027611e+01,6.376928412978736915e+00
6.146912549627987232e+01,2.188685478631510151e+01,6.377331812609258854e+00
6.171120756547659170e+01,2.190983206524333937e+01,6.378302298697664519e+00
6.195760786110277962e+01,2.193348662696593721e+01,6.379482804275515839e+00
6.222950098760615845e+01,2.195976591928845778e+01,6.379595262998341454e+00
6.247367492468774230e+01,2.198344882779208831e+01,6.380154382681302749e+00
6.271430326364084351e+01,2.200694552265773396e+01,6.380893542870652801e+00
6.295675752293058736e+01,2.203088568074395681e+01,6.382320851168627129e+00
6.320063598252011161e+01,2.205519222117623457e+01,6.382726877223992012e+00
6.345027490613776422e+01,2.208014201482228600e+01,6.382869206973314391e+00
6.369450085341254919e+01,2.210449133065504412e+01,6.382244545243632494e+00
6.393510047829618514e+01,2.212834673865605595e+01,6.381779695685188436e+00
6.417716579993251003e+01,2.215217799230680740e+01,6.380857815783719467e+00
6.442065215224855024e+01,2.217594058633646625e+01,6.380082887526286939e+00
6.466573417271804658e+01,2.219976136493160723e+01,6.380069303220446741e+00
6.490916450985798747e+01,2.222356794334854158e+01,6.381273844354660163e+00
6.515023160962782356e+01,2.224752696869925472e+01,6.383220875389710613e+00
6.539147301869969908e+01,2.227184002519927475e+01,6.384037611935561074e+00
6.563744384805154652e+01,2.229759054239912786e+01,6.390951700278262315e+00
6.587957498839736559e+01,2.232457835147524960e+01,6.397421555409454008e+00
6.612175345174794927e+01,2.235308510083826761e+01,6.403290079249529754e+00
