var_x,var_y,var_heading
5.787952461099625801e-01,2.914179876710557004e-01,2.885076516336630660e-04
5.786390868189487113e-01,2.950611677872083671e-01,2.890637156815137202e-04
5.784869530767560164e-01,2.987062841587644901e-01,2.896117021449390360e-04
5.783335476121066465e-01,3.024282107645196449e-01,2.901738588745720097e-04
5.781165549294583483e-01,3.073462208211689140e-01,2.907544317880638015e-04
5.779067859583363331e-01,3.122211488784696898e-01,2.913135337486792275e-04
5.776902190783982372e-01,3.171404636058811621e-01,2.918716178775048278e-04
5.774745367042992683e-01,3.220777436531976345e-01,2.924228112899563575e-04
5.772615401653040657e-01,3.270992817220371718e-01,2.929817292879579238e-04
5.770444660445819274e-01,3.321344508786672201e-01,2.935329396932775036e-04
5.768318684840024746e-01,3.371982990426948823e-01,2.940798042424421616e-04
5.766182607805150351e-01,3.424460201720223029e-01,2.946554956166937936e-04
5.764030382316019940e-01,3.476572379546696845e-01,2.952125970076449721e-04
5.761742408599306309e-01,3.529893704735919124e-01,2.957847597725231066e-04
5.759519297076760580e-01,3.582557350206106439e-01,2.963326742295803234e-04
5.757197991660213399e-01,3.636522772692463712e-01,2.968972575491988868e-04
5.754964492719158997e-01,3.690421993306951531e-01,2.974501345262305888e-04
5.752640870789393901e-01,3.745688156481803421e-01,2.980206364547138788e-04
5.750347414452170458e-01,3.801329140741094847e-01,2.985883153279228117e-04
5.748067917572523555e-01,3.856813355305149793e-01,2.991427463489698940e-04
5.745684672555335659e-01,3.913983501104448259e-01,2.997206149012963407e-04
5.743318243671134971e-01,3.970737584862628067e-01,3.002800934379019925e-04
5.740677744607270983e-01,4.038912693860907677e-01,3.010688940785312471e-04
5.738387094195578353e-01,4.096709540831345864e-01,3.016269867567016190e-04
5.736073079577845846e-01,4.155523846675620026e-01,3.021947346119259101e-04
5.733691209728417615e-01,4.214490448645303311e-01,3.027556735779353284e-04
5.731353717458549379e-01,4.273443626106092630e-01,3.033068287573914752e-04
5.729001858897159183e-01,4.332931083337999700e-01,3.038585320698257560e-04
5.726729118366693516e-01,4.393045147064813527e-01,3.044123326950730411e-04
5.724398119276543628e-01,4.453694426872465417e-01,3.049666572051728717e-04
5.722050584737974344e-01,4.516155512529824168e-01,3.055444735614892176e-04
5.719682948423585600e-01,4.578273936731849791e-01,3.061065830996404034e-04
5.717281584763214131e-01,4.640282708239907294e-01,3.066576490739307808e-04
5.714964400085985607e-01,4.703638184562058955e-01,3.072232475253840558e-04
5.712686621288625144e-01,4.766865995600649275e-01,3.077774697946005921e-04
5.710414453291007275e-01,4.831453558133617099e-01,3.083462528829695342e-04
5.708117419533426107e-01,4.895525384609325514e-01,3.088971914338325790e-04
5.705796835565614122e-01,4.960637966178801928e-01,3.094570466732047588e-04
5.703456285952211990e-01,5.026827206488417854e-01,3.100262657041039311e-04
5.701102980797513320e-01,5.093833175724411522e-01,3.106002781190499943e-04
5.698682907611406501e-01,5.159915416447005132e-01,3.111501087077885941e-04
5.696348287465032856e-01,5.227142526792160071e-01,3.117101223714089406e-04
5.694072648473611498e-01,5.295070987346338631e-01,3.122729142335993013e-04
5.691760735157651574e-01,5.363715828511916861e-01,3.128387536976415316e-04
5.689198351081529159e-01,5.434682897933774681e-01,3.134340728082952218e-04
5.686804140846817290e-01,5.503075653682545365e-01,3.139787983296255186e-04
5.684444785418062418e-01,5.572473431780339270e-01,3.145311308433729213e-04
5.682079096536847285e-01,5.642326875326010294e-01,3.150823922288682570e-04
5.679653553306748259e-01,5.712638494614086238e-01,3.156326896388636917e-04
5.677302139362481181e-01,5.783522879107341197e-01,3.161836451786658006e-04
5.674882272788883686e-01,5.854960226603451723e-01,3.167350807642151491e-04
5.672397227659071728e-01,5.926983056511118120e-01,3.172874643100012811e-04
5.669813327787114332e-01,5.999719075468872287e-01,3.178427264675929339e-04
5.667088918342220172e-01,6.072828372950306308e-01,3.183957693890934141e-04
5.663363836810620944e-01,6.146095252988753588e-01,3.189446754082700983e-04
5.658755938669884911e-01,6.219806901130894294e-01,3.194939163879998920e-04
5.653365560759582298e-01,6.293718921666356936e-01,3.200400364520719436e-04
5.647231920542269412e-01,6.368576408478661133e-01,3.205939989014850583e-04
5.640345419526614501e-01,6.443428741752817990e-01,3.211423030965433701e-04
5.632595926340178139e-01,6.519356815829463470e-01,3.217010243308413529e-04
5.623819484867126350e-01,6.596759479542537719e-01,3.222766245358606651e-04
5.619283140205773019e-01,6.636238296668075520e-01,3.228284298565803909e-04
5.614350701139471100e-01,6.675644130012169386e-01,3.233775563446288038e-04
5.608968138016373617e-01,6.715335007012407376e-01,3.239342563441796130e-04
5.603162488691858512e-01,6.754926074612578324e-01,3.244883678630803843e-04
5.596986734918697470e-01,6.794422822195749223e-01,3.250398969331745450e-04
5.590376705205231112e-01,6.833979993407450770e-01,3.255938210536751332e-04
5.583131646500962830e-01,6.874795104012532132e-01,3.261841617175514386e-04
5.575523893135134745e-01,6.915018333437353837e-01,3.267594016576904313e-04
5.567948041281786109e-01,6.954612564996007773e-01,3.273145998596010010e-04
5.560198148757692360e-01,6.994602873467922199e-01,3.278787146337708682e-04
5.552324450492613916e-01,7.034061739284833692e-01,3.284275613035069884e-04
5.544259330241861905e-01,7.073834801798773997e-01,3.289835357498031680e-04
5.536116567984425973e-01,7.113513506896749217e-01,3.295349755844781446e-04
5.524590744704674927e-01,7.169464469800272965e-01,3.306196165800565296e-04
5.515893078542668526e-01,7.209927619045850555e-01,3.311905334913271565e-04
5.502331773357098665e-01,7.270243847576940421e-01,3.317585486914458254e-04
5.488710510725272052e-01,7.330540311017857968e-01,3.323221951146697220e-04
5.474570974792443145e-01,7.392218033393777032e-01,3.329091202906502098e-04
5.460415507037341687e-01,7.452968961903206901e-01,3.334763164070982523e-04
5.446128865209384218e-01,7.513381287734661740e-01,3.340350034251578313e-04
5.431406225223668338e-01,7.574801152162865536e-01,3.346100958194738254e-04
5.416631599016183962e-01,7.636027708793037272e-01,3.351783482330592998e-04
5.401846856528708107e-01,7.696506858098951520e-01,3.357308168374820525e-04
5.386700180587939979e-01,7.757378226765342388e-01,3.362893670010653124e-04
5.371376073304086063e-01,7.818391823163456378e-01,3.368482037229032365e-04
5.355672876196458931e-01,7.880127063061254100e-01,3.374186581109097629e-04
5.339777670027454626e-01,7.942187908707751820e-01,3.379925361416426504e-04
5.323802064019782510e-01,8.003571814164404108e-01,3.385532908430441564e-04
5.307707198533712090e-01,8.064836269404130897e-01,3.391101402799368068e-04
5.291109959092129555e-01,8.127800815259432765e-01,3.396953089008320978e-04
5.274266577864786809e-01,8.191193844927092682e-01,3.402864807872001737e-04
5.257879104740003084e-01,8.252344980614063630e-01,3.408350943294835675e-04
5.241066911945095885e-01,8.313794341254266973e-01,3.413903351681055729e-04
5.224065279573637532e-01,8.375188867305849438e-01,3.419442465125966898e-04
5.206242971728313185e-01,8.438448720029504413e-01,3.425333919461554444e-04
5.188694262785117362e-01,8.499619676088532305e-01,3.430858180204413412e-04
5.170345395525416388e-01,8.562348991392728648e-01,3.436690884981689767e-04
5.152101692184584136e-01,8.623245391519629433e-01,3.442225485182325018e-04
5.133590811132938692e-01,8.684228005581045018e-01,3.447789027539883825e-04
5.117883527443368719e-01,8.735145151381615847e-01,3.453312990581525817e-04
5.098478247971052202e-01,8.796935120818608622e-01,3.461504875672890441e-04
5.082145796085384415e-01,8.847958697476596690e-01,3.467130090251657726e-04
5.065735362464318658e-01,8.898357960503758823e-01,3.472659285496874741e-04
5.049162195379689466e-01,8.948458316866024775e-01,3.478163066125079849e-04
5.032402935280460010e-01,8.998236375839473444e-01,3.483645345435761108e-04
5.014938475028585252e-01,9.049494920903647932e-01,3.489494493170604283e-04
4.997581090938212900e-01,9.099395873727921247e-01,3.495105554329611054e-04
4.980090451927601247e-01,9.148703358564155286e-01,3.500651995065981893e-04
4.962510116415881911e-01,9.197416841584836744e-01,3.506128005792915909e-04
4.944797984217684794e-01,9.245832745396439512e-01,3.511589121862198032e-04
4.926871624911716707e-01,9.293961581397957028e-01,3.517058613680501371e-04
4.908188959178518274e-01,9.343212700634162537e-01,3.522871320802196558e-04
4.889711225033460673e-01,9.391074241885212226e-01,3.528441010814249669e-04
4.871199567323011848e-01,9.438099738331742206e-01,3.533909994828700872e-04
4.852519623773984270e-01,9.484780504463530271e-01,3.539382618625013942e-04
4.833628082955869210e-01,9.531271823221744155e-01,3.544894255380641370e-04
4.814670678608391485e-01,9.577706427031213998e-01,3.550427365763062621e-04
4.795300975561477275e-01,9.624663131670920801e-01,3.556154015269349543e-04
4.776250143352033795e-01,9.670570052392609695e-01,3.561671345908117557e-04
4.757145064557411485e-01,9.716231670213859584e-01,3.567188251528733388e-04
4.737972793808538641e-01,9.761721600138393296e-01,3.572719872293483347e-04
4.718703773525964040e-01,9.807093804694300143e-01,3.578283628054378497e-04
4.698678404755636806e-01,9.853993070069144711e-01,3.584287034343506899e-04
4.675720131190976847e-01,9.906928021524422645e-01,3.589776221716820827e-04
4.652498177803949253e-01,9.959805530244393301e-01,3.595354797667315162e-04
4.629234510448937967e-01,1.001226117306710961e+00,3.600934057444902213e-04
4.605949561740703135e-01,1.006377689331103609e+00,3.606461168019532574e-04
4.582668572220571779e-01,1.011451029389965672e+00,3.611949761891565394e-04
4.559303258633510825e-01,1.016459882076212295e+00,3.617441196381824425e-04
4.535871326798958658e-01,1.021418741410444975e+00,3.622948968071887702e-04
4.512367220720409078e-01,1.026332755814209241e+00,3.628483823690067706e-04
4.492251446940929149e-01,1.030535236402232213e+00,3.634299105002029222e-04
4.472411630340995536e-01,1.034610965456029152e+00,3.639926851919336758e-04
4.452657780775601259e-01,1.038595426333250860e+00,3.645477086004431382e-04
4.432845354055253151e-01,1.042514504885758253e+00,3.651033289779189936e-04
4.413075412045268653e-01,1.046350404194474670e+00,3.656544969015595916e-04
4.393101438670162229e-01,1.050143826997476326e+00,3.662150416639125303e-04
4.372682076795723627e-01,1.053931337087046671e+00,3.667989415984703578e-04
4.352544625890668595e-01,1.057598849621260051e+00,3.673669697362284847e-04
4.336866960220966960e-01,1.060412758302016201e+00,3.679186432980223920e-04
4.321136047373210221e-01,1.063164788633329083e+00,3.684718266535220456e-04
4.305259815627824338e-01,1.065867660819744378e+00,3.690333829121246988e-04
4.288961620344641235e-01,1.068574593193031275e+00,3.696252721425654806e-04
4.273174448013279947e-01,1.071137066345537514e+00,3.701803339180006818e-04
4.257287375873404223e-01,1.073651498455035158e+00,3.707430227613623861e-04
4.241563427332329939e-01,1.076076417872222857e+00,3.712947940782725239e-04
4.225018640596863717e-01,1.078567914392001725e+00,3.719095673441189702e-04
4.209124742544815279e-01,1.080907644676080581e+00,3.724788209122572593e-04
4.193504069681801560e-01,1.083205037539765270e+00,3.730359052197765465e-04
4.178051860075284729e-01,1.085457620798766287e+00,3.735868650068543094e-04
4.162717594383884001e-01,1.087682263067713206e+00,3.741363222812107352e-04
4.147439229494412349e-01,1.089884286936427582e+00,3.746886675527467785e-04
4.131875195570154369e-01,1.092118046913377993e+00,3.752706190221371282e-04
4.116764422151418246e-01,1.094270965757244030e+00,3.758257276922823955e-04
4.101617472310743473e-01,1.096415036965086243e+00,3.763914724666848162e-04
3.761481631596568231e-01,8.670953971450571229e-01,3.028455022135204903e-04
3.526054168500443731e-01,7.189189714744195214e-01,2.553007789251468475e-04
3.348436738417359115e-01,6.152243186080524895e-01,2.220185205040861088e-04
3.206098685450304298e-01,5.385914614689153446e-01,1.974612855427557937e-04
3.088371790456392318e-01,4.795290056583244587e-01,1.785074091517610052e-04
3.011003758750692150e-01,4.370058525446390840e-01,1.648042977474499895e-04
2.941446569800278410e-01,4.017434272472336643e-01,1.534807463734797861e-04
2.878082217473229010e-01,3.720103850286674563e-01,1.439773912397429893e-04
2.822046379773467950e-01,3.464259458272320735e-01,1.358924030681435652e-04
2.770079917581059203e-01,3.243110385050383404e-01,1.289487464992098180e-04
2.766436108249695214e-01,3.246525725096903736e-01,1.295117487207880736e-04
2.661195473248616494e-01,2.860072119856961192e-01,1.169432158687724508e-04
2.569452091500779023e-01,2.559270164026876127e-01,1.071909804271114401e-04
2.488303147487502531e-01,2.318216522336523921e-01,9.940035372576476078e-05
2.415660771159621745e-01,2.120629272051929859e-01,9.306361192342153409e-05
2.412939865806706385e-01,2.122468366363577941e-01,9.362464946199558675e-05
2.410215404490321511e-01,2.124265982869473490e-01,9.420681047529811986e-05
2.406528908253072752e-01,2.126483378632433585e-01,9.475792317520350587e-05
2.339878020298956363e-01,1.960895986621569720e-01,8.928775265022503632e-05
2.279132241082051091e-01,1.820500992445892308e-01,8.467180100470638685e-05
2.223402132460088609e-01,1.699902192254069688e-01,8.073515334288571725e-05
2.171962579951801642e-01,1.595170972408124777e-01,7.735672617851077940e-05
2.124285054280117269e-01,1.503316952408531582e-01,7.442455135135749109e-05
2.120939424729213763e-01,1.504922177782496706e-01,7.499254067663930026e-05
2.117654679450112765e-01,1.506534293348341658e-01,7.556034458283699719e-05
2.112814383091749237e-01,1.508564643947492845e-01,7.611165270223097131e-05
2.108100512311219255e-01,1.510568581478513306e-01,7.666161058621271090e-05
2.061624952662862165e-01,1.428786639087218091e-01,7.386009924857023289e-05
2.018021520822226578e-01,1.355894465564737861e-01,7.140162593168906491e-05
1.977085330420013942e-01,1.290449897724572081e-01,6.920838833788392291e-05
1.937768413346292184e-01,1.231679662497088129e-01,6.744972867065561776e-05
1.901236104881222633e-01,1.178047025255651581e-01,6.569727432288931951e-05
1.898385978052520295e-01,1.179008253383296151e-01,6.626934619837942435e-05
1.895623261111472058e-01,1.179931177513264956e-01,6.682085827069426172e-05
1.853241627397511082e-01,1.111128890982847478e-01,6.432122999186173332e-05
1.814112804528009992e-01,1.050253323640854691e-01,6.215407039844922442e-05
1.777803573580036822e-01,9.960036061170199351e-02,6.027636544142657399e-05
1.743534777987727769e-01,9.475396134721285335e-02,5.882918181508288192e-05
1.711882148327687758e-01,9.036062405639751216e-02,5.738491922342903493e-05
1.708670034006384564e-01,9.043101947800048779e-02,5.793636755640430095e-05
1.704733875528294806e-01,9.050418465599166518e-02,5.850776015426775224e-05
1.673914159559237447e-01,8.650419433091066646e-02,5.713582093431065031e-05
1.644892713517255856e-01,8.285571763213173124e-02,5.591096889660384251e-05
1.617055862447407955e-01,7.952941713609341934e-02,5.494734722928875271e-05
1.591004626733892591e-01,7.646047555805463025e-02,5.397874306297143426e-05
1.566348430564631078e-01,7.362803506420648181e-02,5.308685349904026867e-05
1.562101505611570018e-01,7.368800052207333251e-02,5.365801687772619305e-05
1.557912193692370384e-01,7.374615393650439665e-02,5.422837186931865996e-05
1.553837687676605794e-01,7.380219790497298538e-02,5.477990943840069081e-05
1.549819851605163112e-01,7.385890227322401691e-02,5.533079702401829075e-05
1.525724970430680227e-01,7.122096047277913511e-02,5.435647465944197255e-05
1.502796965932110818e-01,6.877476758327270845e-02,5.347657105186873634e-05
1.480579586157010907e-01,6.651025465624800515e-02,5.278237166590236338e-05
1.459561615106257926e-01,6.439114806918770639e-02,5.208182123579325486e-05
1.439490210206500753e-01,6.240915048953848965e-02,5.142772733715038152e-05
1.435226033426368064e-01,6.246555237910721842e-02,5.197978771983845247e-05
1.429646243512095460e-01,6.252165622514357923e-02,5.252819360846798502e-05
1.424128005123652951e-01,6.257778367570164535e-02,5.308227957117516100e-05
1.418717371408252936e-01,6.263100428023885002e-02,5.363208045981038155e-05
1.397460857008935575e-01,6.075625906766936313e-02,5.286770942580109087e-05
1.376990274703864259e-01,5.899565692042729043e-02,5.217045712558580786e-05
1.357246711992680932e-01,5.733847237629466354e-02,5.153386906636691511e-05
1.337995231724673773e-01,5.577982821854381851e-02,5.098951603097386109e-05
1.319473139508824666e-01,5.430598518412763087e-02,5.047052594717526641e-05
1.316022362907681709e-01,5.435527753120687061e-02,5.102942255613972548e-05
1.312614530252760037e-01,5.440455985165076197e-02,5.158548233708599751e-05
1.309245301485965352e-01,5.445386110071578911e-02,5.214060806034424199e-05
1.293197273808770198e-01,5.305831091982516484e-02,5.156033047744422589e-05
1.277752515703645397e-01,5.173837162101734000e-02,5.103438413400179476e-05
1.262883230183862726e-01,5.048730159278802532e-02,5.054996137827025260e-05
1.248377826074974634e-01,4.930555460628753550e-02,5.016346958957905520e-05
1.234513146543018136e-01,4.817717156910956283e-02,4.975274457679759125e-05
1.228674328715687880e-01,4.822797075218260288e-02,5.033360092045702455e-05
1.222976464741507563e-01,4.827732885869118890e-02,5.090272929608843287e-05
1.217403410004599118e-01,4.832565443945901346e-02,5.146347971262664218e-05
1.211955751096698425e-01,4.837228843641652037e-02,5.201603763566551713e-05
1.195835922619325753e-01,4.728678982063084374e-02,5.149299339101091747e-05
1.180158814314255372e-01,4.625247911969472547e-02,5.100911243482898359e-05
1.164840225022999026e-01,4.526710955318580948e-02,5.057315049867839836e-05
1.149908426943313244e-01,4.432642104546733602e-02,5.017027705818596624e-05
1.145788725943406305e-01,4.437452195746436484e-02,5.072487851803085540e-05
1.141725439618149207e-01,4.442305955371970982e-02,5.127634809704337244e-05
1.137675998097395502e-01,4.447266703766927787e-02,5.183990860543231672e-05
1.126990790706608320e-01,4.388826994658691361e-02,5.168822738029353234e-05
1.116506560152163569e-01,4.332061213621387491e-02,5.153085673676276721e-05
1.105417745908152116e-01,4.279563901982068319e-02,5.164386651002612606e-05
1.094727478285035249e-01,4.227678156751071142e-02,5.165432810599209331e-05
1.090744040065378673e-01,4.232872513847052431e-02,5.220973524343112802e-05
1.086699433758970407e-01,4.238385967115703562e-02,5.280460852716255683e-05
1.082743665734470229e-01,4.243784288962932499e-02,5.338826800411329793e-05
1.078876868809149070e-01,4.249020983230499676e-02,5.396147001759159315e-05
1.065870133477750392e-01,4.167664958353297505e-02,5.334257856584325678e-05
1.053142402743579703e-01,4.090000391334680518e-02,5.280974538448435517e-05
1.040829662266525152e-01,4.015348366454754570e-02,5.230280680413436036e-05
1.027997032683706097e-01,3.946715214536465621e-02,5.214402937984453245e-05
1.024002774210802380e-01,3.952105822730976603e-02,5.273072224171158510e-05
1.020169119833277405e-01,3.957167951369502945e-02,5.328028131650847728e-05
1.016362814116199692e-01,3.962322400281318574e-02,5.383825003558871176e-05
1.007830903079129092e-01,3.917818824532966898e-02,5.367893090532176420e-05
9.994006390507564896e-02,3.874420823161748434e-02,5.353125565628630847e-05
9.907109026690685827e-02,3.833292057585394041e-02,5.351673657080871391e-05
9.824326878512759653e-02,3.792073245130418713e-02,5.339577171048829046e-05
9.741869964905405799e-02,3.752036787871920048e-02,5.330327948172259667e-05
9.702106828405014649e-02,3.757722993285988328e-02,5.390855142050338784e-05
9.650886699394417567e-02,3.763036620132949317e-02,5.448576334484084641e-05
9.523158416985275099e-02,3.701211905904158023e-02,5.392578080730970740e-05
9.397782919532576829e-02,3.641757299919477081e-02,5.341488488176989586e-05
9.275179264773084076e-02,3.584413556113945354e-02,5.293562774398964335e-05
9.154513110134351872e-02,3.529230784783544267e-02,5.250170935441183655e-05
9.036945502522675255e-02,3.475801219088735239e-02,5.207978465372791805e-05
8.984969711509216417e-02,3.481488661678278085e-02,5.267224631085712697e-05
8.934402158134535643e-02,3.487062426084506367e-02,5.325203905877963902e-05
8.837406149598908689e-02,3.454362372929753455e-02,5.309882699761920834e-05
8.741489155105633402e-02,3.422378876224571598e-02,5.294796119309363736e-05
8.646103643288825802e-02,3.391218729110066082e-02,5.281255739593499263e-05
8.550750963331875398e-02,3.360981361215747282e-02,5.270461674267627294e-05
8.457193377830095338e-02,3.331189978220665260e-02,5.257809477234316850e-05
8.408781471404430663e-02,3.336857773047080533e-02,5.315472865140767036e-05
8.361794175156458953e-02,3.342392894833641492e-02,5.371718144551944460e-05
8.247316532676293721e-02,3.295767341521499416e-02,5.323404258894110744e-05
8.135793049148122569e-02,3.250431509140268294e-02,5.276679108902083146e-05
8.025932898187236597e-02,3.206632704841621412e-02,5.234378248209013950e-05
7.917771403417760145e-02,3.164271701546683691e-02,5.195850083525799056e-05
7.811148265110577638e-02,3.123315252530613553e-02,5.161043095480625338e-05
7.706064061970807622e-02,3.083672432685448384e-02,5.129365455962997978e-05
7.603492509850907910e-02,3.045018943965659142e-02,5.097946208808676929e-05
7.501220461314989096e-02,3.007877868400350360e-02,5.072156189249351623e-05
7.401160592281337547e-02,2.971670108675881702e-02,5.046600628328026643e-05
7.314503817823948817e-02,2.936552412360106737e-02,5.023917361545209085e-05
7.229950740860252578e-02,2.902187118745133687e-02,5.000760916555219317e-05
7.146717629946261474e-02,2.868811399596308404e-02,4.979696336576878600e-05
7.064263456533169394e-02,2.836560598894330432e-02,4.962232974479009409e-05
6.983408398867251010e-02,2.805069418051806679e-02,4.945056135042874210e-05
6.903813863432974041e-02,2.774404550477771805e-02,4.929065297161226369e-05
6.825053748832841938e-02,2.744654965248440742e-02,4.915354854441947730e-05
6.746901497693851002e-02,2.715856225761838910e-02,4.904436054693579934e-05
6.657946401828714056e-02,2.687705113547132416e-02,4.892764254505571722e-05
6.570081970276794858e-02,2.660252910361454726e-02,4.881679305641884944e-05
6.495431227140084640e-02,2.645008787464430550e-02,4.892117499647016983e-05
6.421642547719175198e-02,2.629955514392921800e-02,4.901421508706967111e-05
6.347904056866449096e-02,2.615305504817853899e-02,4.911738405761787932e-05
6.268203286148478492e-02,2.602889450794569626e-02,4.940749759813857289e-05
6.195570068790271639e-02,2.588723497451464808e-02,4.949805298279474599e-05
6.161356965235050692e-02,2.594622552171971588e-02,5.006976137292835200e-05
6.127745997277729562e-02,2.600527726473440479e-02,5.063866961582365800e-05
6.067183908241217949e-02,2.586350971678610597e-02,5.067899191912355125e-05
6.007001451174354134e-02,2.572473762996412353e-02,5.072329101306150359e-05
5.947570692012508348e-02,2.558732178367773349e-02,5.075665703516966563e-05
5.887699898607074572e-02,2.545611786341137744e-02,5.082653717890793407e-05
5.828544803580423123e-02,2.532624213765329382e-02,5.088523945457212888e-05
5.796527759948664343e-02,2.538407794905653270e-02,5.144089821960109641e-05
5.739982380444522830e-02,2.535449801240510781e-02,5.170525151283584083e-05
5.684577789721337315e-02,2.532402947236551613e-02,5.194763163122000636e-05
5.629502108073110994e-02,2.529497984229909027e-02,5.219216625774233937e-05
5.573999265275423470e-02,2.527028514300471221e-02,5.246384079603176549e-05
5.520234889519658183e-02,2.524254658307356278e-02,5.269233267325453397e-05
5.481150748824486357e-02,2.530429679457354974e-02,5.325964514977895621e-05
5.442833983401975523e-02,2.536698876573522526e-02,5.383243135066150415e-05
5.374713926543003145e-02,2.524139811243718626e-02,5.372494224714274624e-05
5.316296627717601725e-02,2.511937635704696026e-02,5.364602623846674296e-05
5.258275113850183896e-02,2.499960752888475551e-02,5.357811472208246140e-05
5.200606414534078570e-02,2.488274768720161179e-02,5.352349819044131568e-05
5.143314187707778706e-02,2.476866916344277331e-02,5.348027010895721055e-05
5.116380797378491246e-02,2.482938056534069599e-02,5.403652191680858143e-05
5.073313527519397736e-02,2.479720577497104492e-02,5.431028725665549450e-05
5.030259083533483028e-02,2.476588042853109309e-02,5.458410491300998575e-05
4.973522949084155376e-02,2.465305861091886264e-02,5.449323723285136621e-05
4.902320931229878220e-02,2.456802708408447125e-02,5.463275202792400488e-05
4.836849521683097425e-02,2.446106442163533887e-02,5.455043055268562428e-05
4.802770612182266641e-02,2.452318306988903948e-02,5.510095295636439086e-05
4.769114389607977816e-02,2.458788217127836143e-02,5.567193039856375725e-05
4.718404321000180951e-02,2.455890944074159976e-02,5.589316139192407806e-05
4.667532830735303395e-02,2.453238876505317925e-02,5.612449935277166355e-05
4.616996395515488016e-02,2.450586505159866105e-02,5.634512900221962914e-05
4.566501506254193321e-02,2.448101988235795723e-02,5.656797653849786789e-05
4.543914437102611337e-02,2.454685362667195780e-02,5.714474946966890278e-05
4.502114696583164183e-02,2.451964205966974605e-02,5.733182730029504618e-05
4.460235432603337768e-02,2.449542563912289819e-02,5.753097332973296002e-05
4.418061584963121902e-02,2.447608850998975877e-02,5.775828792374802675e-05
4.376312019905923001e-02,2.445586289852892323e-02,5.796217795507778919e-05
4.334103349146765927e-02,2.444228118274686251e-02,5.820910086031064754e-05
4.313796164286221035e-02,2.451134291639984336e-02,5.875623202454655319e-05
4.294088067445443746e-02,2.458196571827734461e-02,5.930567657451094331e-05
4.283125404943119441e-02,2.464799075869562178e-02,5.985464194633688769e-05
4.272021744570267399e-02,2.472602372305635066e-02,6.050843803830732476e-05
4.261585659253299546e-02,2.479428631837995306e-02,6.106900422121136018e-05
4.251448943239063971e-02,2.486279387431008722e-02,6.162687036387025905e-05
4.241640474140472711e-02,2.493062960748352805e-02,6.217398036580608941e-05
4.232119063836958794e-02,2.499883276073014068e-02,6.271978755916781745e-05
4.222848366338446263e-02,2.506856931939923164e-02,6.327482375650517849e-05
4.213848435519475938e-02,2.513976793148355038e-02,6.383748255448473913e-05
4.198214375953902150e-02,2.521813086794393033e-02,6.438784363727201212e-05
4.182198716656526649e-02,2.531620911522508913e-02,6.508582062787583787e-05
4.167942152476291490e-02,2.539950478874030901e-02,6.564542329116058550e-05
4.154418730647325281e-02,2.548432280283264087e-02,6.620075793631032208e-05
4.141103602214093321e-02,2.558277094659386353e-02,6.684486025331580592e-05
4.128836798163801336e-02,2.567722412435176349e-02,6.743827803904288009e-05
4.117457822189960620e-02,2.576948202361019000e-02,6.799797915741466058e-05
4.106664880454773126e-02,2.586811472390424319e-02,6.858655815884368543e-05
4.101818086738635155e-02,2.595393952150128886e-02,6.916803392901103484e-05
4.097277763188148653e-02,2.604066774363077499e-02,6.974909961934601529e-05
4.093016162974583150e-02,2.612590609153752144e-02,7.031068589387953066e-05
4.089058444675082449e-02,2.621340366019645277e-02,7.088410886916565702e-05
4.085405085569534384e-02,2.630181103055729760e-02,7.145635820207783698e-05
4.082283171322575316e-02,2.640271461211645548e-02,7.211749889149407576e-05
4.079232217148401340e-02,2.649192406442887199e-02,7.267919237232901744e-05
4.076551266741675061e-02,2.658561335510350315e-02,7.326698145861930422e-05
4.070179600831740074e-02,2.669446845900023957e-02,7.382580534791897367e-05
4.064455577187508356e-02,2.680523691845806966e-02,7.438261635615119668e-05
4.059410467586883203e-02,2.692311074300957063e-02,7.496992297763929735e-05
4.055015683871358856e-02,2.704016477020359382e-02,7.553468688961814063e-05
4.051247531570936755e-02,2.715857674587623255e-02,7.609442653625094703e-05
4.048125625745260109e-02,2.727950384550742804e-02,7.665298952922923752e-05
4.045677185154012562e-02,2.740482314595548557e-02,7.722244170682508778e-05
4.043873966586750135e-02,2.753287806963559958e-02,7.779527554524750393e-05
4.042676202673102515e-02,2.766185138404475552e-02,7.835063151116767992e-05
4.042151653367100084e-02,2.779552033027236912e-02,7.891032406788374930e-05
4.043705616851138440e-02,2.797472708958664844e-02,7.971226514232924673e-05
4.044567535125919572e-02,2.811702418765792827e-02,8.026937934602623042e-05
4.046023733774443965e-02,2.826289770423421124e-02,8.082288193600792705e-05
4.048128258064440099e-02,2.841443197254114525e-02,8.138221924176063863e-05
4.052403133990769429e-02,2.860771756447124184e-02,8.214004526716284422e-05
4.055851733895263211e-02,2.877074445190946558e-02,8.270751290902039721e-05
4.060508911164652929e-02,2.890403628765245495e-02,8.329035956898455588e-05
4.065326889209806838e-02,2.903829185977319788e-02,8.386211122512717605e-05
4.070545643655179568e-02,2.917821297399941782e-02,8.444921176296388493e-05
4.075890415396981464e-02,2.931893317241668004e-02,8.502326319562829857e-05
4.081687317601912640e-02,2.946652845188650269e-02,8.561846310847298983e-05
4.087490286714438870e-02,2.961323897323768842e-02,8.619040515450391313e-05
4.093606946971843630e-02,2.976493429181612319e-02,8.677085163684982469e-05
4.099731903447539211e-02,2.991620916138253150e-02,8.733108798864717872e-05
4.106522391462864158e-02,3.007765406645488554e-02,8.793337207650487382e-05
